금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
상도제4동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 성대로29길 53,서울특별시 동작구 상도동 188-81,서울특별시 동작구청장,37.50059879,126.9377776,2021-04-01
흑석동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 흑석한강로 11,서울특별시 동작구 흑석동 335-2,서울특별시 동작구청장,37.50577862,126.9665908,2021-04-01
사당제1동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로17길 28,서울특별시 동작구 사당동 1004-52,서울특별시 동작구청장,37.48307246,126.9787711,2021-04-01
사당제2동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로29길 52,서울특별시 동작구 사당동 105-12,서울특별시 동작구청장,37.48871285,126.9792534,2021-04-01
사당제3동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로17길 86,서울특별시 동작구 사당동 169-12,서울특별시 동작구청장,37.4866859,126.9720402,2021-04-01
사당제4동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로16아길 6,서울특별시 동작구 사당동 300-8,서울특별시 동작구청장,37.48097701,126.9716353,2021-04-01
사당제5동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로2가길 219,서울특별시 동작구 사당동 228-11,서울특별시 동작구청장,37.48566105,126.9669796,2021-04-01
대방동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로44길 20,서울특별시 동작구 대방동 350-8,서울특별시 동작구청장,37.50814983,126.9263254,2021-04-01
신대방제1동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 신대방길 72,서울특별시 동작구 신대방동 604-8,서울특별시 동작구청장,37.48894352,126.9100392,2021-04-01
신대방제2동 주민센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로24길 76,서울특별시 동작구 신대방동 723,서울특별시 동작구청장,37.49841425,126.9245437,2021-04-01
기상청,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로16길 61,서울특별시 동작구 신대방동 460-18,서울특별시 동작구청장,37.49409159,126.9170304,2021-04-01
동작소방서,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로16길 55,서울특별시 동작구 신대방동 460-19,서울특별시 동작구청장,37.49467231,126.9177173,2021-04-01
노량진119안전센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로 187,서울특별시 동작구 노량진동 153-18,서울특별시 동작구청장,37.51366783,126.9469422,2021-04-01
상도119안전센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 국사봉1길 17,서울특별시 동작구 상도동 324-21,서울특별시 동작구청장,37.49904079,126.9294737,2021-04-01
백운119안전센터,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로 63,서울특별시 동작구 상도동 106,서울특별시 동작구청장,37.49480285,126.9615929,2021-04-01
동작우체국,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로22길 77,서울특별시 동작구 신대방동 361-2,서울특별시 동작구청장,37.49792048,126.9245216,2021-04-01
노량진우체국,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로 224,서울특별시 동작구 본동 387-1,서울특별시 동작구청장,37.51246569,126.950635,2021-04-01
상도동우체국,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 상도로 236,서울특별시 동작구 상도동 31-7,서울특별시 동작구청장,37.50500282,126.9448538,2021-04-01
흑석동우체국,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 서달로15길 13,서울특별시 동작구 흑석동 101-3,서울특별시 동작구청장,37.50838306,126.9623867,2021-04-01
사당동우체국,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로 75,서울특별시 동작구 사당동 1007-57,서울특별시 동작구청장,37.48337924,126.9814122,2021-04-01
동작경찰서,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로 148,서울특별시 동작구 노량진동 72-35,서울특별시 동작구청장,37.51279586,126.9425495,2021-04-01
대방파출소,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로 130,서울특별시 동작구 대방동 417-4,서울특별시 동작구청장,37.49856662,126.9205764,2021-04-01
노량진지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 등용로12나길 2,서울특별시 동작구 대방동 68-55,서울특별시 동작구청장,37.51114892,126.9332989,2021-04-01
흑석지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로 248,서울특별시 동작구 본동 150-1,서울특별시 동작구청장,37.51240204,126.9536392,2021-04-01
상도지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 등용로 16,서울특별시 동작구 상도동 363,서울특별시 동작구청장,37.50547451,126.9368009,2021-04-01
남성지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로17길 4,서울특별시 동작구 동작동 102,서울특별시 동작구청장,37.4835936,126.9746535,2021-04-01
사당지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로9길 35,서울특별시 동작구 사당동 1028-1,서울특별시 동작구청장,37.48053895,126.9795316,2021-04-01
신대방지구대,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 신대방1다길 24,서울특별시 동작구 신대방동 719-2,서울특별시 동작구청장,37.48664457,126.9059488,2021-04-01
서울시 남부수도사업소,건물 및 대지 전체,서울특별시,동작구,정부 및 자치단체 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 여의대방로10길 97,서울특별시 동작구 신대방동 470-11,서울특별시 동작구청장,37.49241456,126.9154005,2021-04-01
국민건강보험공단 동작지사,건물 및 대지 전체,서울특별시,동작구,공공기관 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로 74,서울특별시 동작구 대방동 49-6,서울특별시 동작구청장,37.51272028,126.9340267,2021-04-01
한국전력공사 남부지사,건물 및 대지 전체,서울특별시,동작구,공공기관 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로 19,서울특별시 동작구 사당동 1042-1,서울특별시 동작구청장,37.47830829,126.9809567,2021-04-01
한국광물자원공사,건물 및 대지 전체,서울특별시,동작구,공공기관 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 시흥대로 606,서울특별시 동작구 신대방동 686-48,서울특별시 동작구청장,37.48666541,126.9049719,2021-04-01
동작구시설관리공단,건물 및 대지 전체,서울특별시,동작구,지방공기업 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 등용로4길 139,서울특별시 동작구 대방동 45-14,서울특별시 동작구청장,37.51148832,126.9344251,2021-04-01
SH서울주택도시공사 관악주거복지센터,건물 및 대지 전체,서울특별시,동작구,지방공기업 청사,국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 상도로53길 70,서울특별시 동작구 상도동 430,서울특별시 동작구청장,37.50253458,126.954541,2021-04-01
서울상도(단설),"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 만양로3길 48,서울특별시 동작구 노량진동 325-1,서울특별시 동작구청장,37.50824932,126.943372,2021-04-01
강남초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 강남초등길 15,서울특별시 동작구 상도1동 501-1,서울특별시 동작구청장,37.50615977,126.953358,2021-04-01
신남성초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 사당로 146,서울특별시 동작구 사당동 199-1,서울특별시 동작구청장,37.48815083,126.9648709,2021-04-01
은로초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 서달로 115,서울특별시 동작구 흑석동 245-1,서울특별시 동작구청장,37.50314924,126.9599999,2021-04-01
문창초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 신대방2길 14,서울특별시 동작구 신대방동 640,서울특별시 동작구청장,37.48898312,126.9148425,2021-04-01
남성초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 사당로23길 57-14,서울특별시 동작구 사당동 324-18,서울특별시 동작구청장,37.48459633,126.9754872,2021-04-01
노량진초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 장승배기로 160,서울특별시 동작구 노량진동 49-12,서울특별시 동작구청장,37.51175119,126.9408222,2021-04-01
본동초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 노량진로26길 16-40,서울특별시 동작구 본동 50-8,서울특별시 동작구청장,37.50992616,126.9538533,2021-04-01
행림초병설,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(공립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 솔밭로 47,서울특별시 동작구 사당동 236-21,서울특별시 동작구청장,37.48280607,126.9649638,2021-04-01
강남,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 상도로41가길 13,서울특별시 동작구 상도1동 660-2,서울특별시 동작구청장,37.50349488,126.9496728,2021-04-01
노량진교회,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 노량진로30길 9,서울특별시 동작구 본동 11-11,서울특별시 동작구청장,37.51216498,126.9557522,2021-04-01
동그라미,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 사당로28길 34,서울특별시 동작구 사당동 1017-30,서울특별시 동작구청장,37.48165978,126.9793685,2021-04-01
메이플,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 여의대방로 22,서울특별시 동작구 신대방동 565,서울특별시 동작구청장,37.4910603,126.9116423,2021-04-01
명수,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 흑석로13길 3,서울특별시 동작구 흑석동 186,서울특별시 동작구청장,37.50872103,126.9604526,2021-04-01
벧엘,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 장승배기로20길 46-3,서울특별시 동작구 노량진동 225-57,서울특별시 동작구청장,37.50934081,126.9422402,2021-04-01
사랑,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 여의대방로24나길 6,서울특별시 동작구 대방동 414-3,서울특별시 동작구청장,37.49840123,126.9211737,2021-04-01
상도,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 상도로47길 51,서울특별시 동작구 상도1동 415,서울특별시 동작구청장,37.50144862,126.9516555,2021-04-01
상아,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 양녕로26길 15,서울특별시 동작구 상도동 211-1,서울특별시 동작구청장,37.49757842,126.9446241,2021-04-01
샛별,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 상도로50길 36-1,서울특별시 동작구 상도동 134-160,서울특별시 동작구청장,37.49804586,126.9502826,2021-04-01
소망,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 현충로 119,서울특별시 동작구 흑석동 10,서울특별시 동작구청장,37.50827279,126.9672592,2021-04-01
송림,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 사당로2다길 95,서울특별시 동작구 사당동 190-171,서울특별시 동작구청장,37.48908384,126.9634593,2021-04-01
승혜,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 성대로21길 15,서울특별시 동작구 상도동 244-337,서울특별시 동작구청장,37.49867027,126.9370781,2021-04-01
시현,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 만양로8길 50,서울특별시 동작구 노량진동 323,서울특별시 동작구청장,37.51030525,126.9468677,2021-04-01
양문,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 시흥대로 644-1,서울특별시 동작구 신대방동 607-32,서울특별시 동작구청장,37.48919015,126.9073884,2021-04-01
열림,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 여의대방로44길 49,서울특별시 동작구 대방동 503-1,서울특별시 동작구청장,37.50896251,126.9292201,2021-04-01
예림,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 현충로 151,서울특별시 동작구 동작동 216-5,서울특별시 동작구청장,37.50677757,126.9689337,2021-04-01
요요,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 여의대방로 28,서울특별시 동작구 신대방동 707,서울특별시 동작구청장,37.49527344,126.9116916,2021-04-01
은혜,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 성대로6가길 29,서울특별시 동작구 상도동 256-175,서울특별시 동작구청장,37.49778155,126.9332022,2021-04-01
중대부속,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 흑석로 47,서울특별시 동작구 흑석동 211-32,서울특별시 동작구청장,37.50647418,126.9555972,2021-04-01
총신대부속,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 사당로 143,서울특별시 동작구 사당동 200-1,서울특별시 동작구청장,37.48792793,126.9667615,2021-04-01
행복,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 양녕로23길 25,서울특별시 동작구 상도동 210-486,서울특별시 동작구청장,37.49568101,126.9411335,2021-04-01
행복한숲유치원,"건물 및 대지 전체, 시설경계로부터 10m이내 보행로, 출입구로부터 50m 이내 보도(사유지 내 도로 제외)",서울특별시,동작구,유치원(사립) 및 주변,"국민건강증진법 제 9조, 서울특별시동작구 간접흡연 피해방지 조례 제5조",,100000,02-820-9437,서울특별시 동작구 만양로 26,서울특별시 동작구 상도동 414,서울특별시 동작구청장,37.50763224,126.9495433,2021-04-01
강남초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 강남초등길 15,서울특별시 동작구 상도1동 501-1,서울특별시 동작구청장,37.50615977,126.953358,2021-04-01
남사초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,서울특별시 동작구청장,37.4819443,126.9782332,2021-04-01
남성초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 사당로23길 57-14,서울특별시 동작구 사당동 324-18,서울특별시 동작구청장,37.48459633,126.9754872,2021-04-01
노량진초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 장승배기로 160,서울특별시 동작구 노량진동 49-12,서울특별시 동작구청장,37.51175119,126.9408222,2021-04-01
대림초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 대방동1길 22,서울특별시 동작구 대방동 391-62,서울특별시 동작구청장,37.50061292,126.9248853,2021-04-01
동작초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 동작대로29길 214,서울특별시 동작구 사당동 산 9-1,서울특별시 동작구청장,37.49411478,126.9765109,2021-04-01
문창초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 신대방2길 14,서울특별시 동작구 신대방동 640,서울특별시 동작구청장,37.48898312,126.9148425,2021-04-01
본동초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 노량진로26길 16-40,서울특별시 동작구 본동 50-8,서울특별시 동작구청장,37.50992616,126.9538533,2021-04-01
상도초등학교,건물 및 대지 전체,서울특별시,동작구,초등학교(공립),국민건강증진법 제 9조,,100000,02-820-9437,서울특별시 동작구 성대로21길 62,서울특별시 동작구 상도동 238-2,서울특별시 동작구청장,37.50034624,126.9372712,2021-04-01
