금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
무학봉근린공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,,100000,02-2286-7032,,서울특별시 성동구 하왕십리 890-243,서울특별시 성동구보건소,37.562609,127.026937,2021-09-30
무학여자고등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 고산자로 197,,서울특별시 성동구보건소,37.55762633,127.0338809,2021-09-30
무학유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 하왕십리동 무학봉15가길 4 무학유치원,서울특별시 성동구 하왕십리동 986-99,서울특별시 성동구보건소,37.5614705,127.0306547,2021-09-30
무학중학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 행당로 120,,서울특별시 성동구보건소,37.5576839,127.0319747,2021-09-30
미소어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,3411,100000,02-2286-7032,,서울특별시 성동구 하왕십리동 1055,서울특별시 성동구보건소,37.561086,127.023265,2021-09-30
미타유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 옥수동 독서당로40길 21 미타사 미타유치원,서울특별시 성동구 옥수동 396,서울특별시 성동구보건소,37.54360941,127.0172305,2021-09-30
벧엘유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 행당동 행당로6길 97 행당 한진타운 교회,서울특별시 성동구 행당동 346,서울특별시 성동구보건소,37.55720143,127.0301773,2021-09-30
보람어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,823.3,100000,02-2286-7032,,서울특별시 성동구 마장동 827,서울특별시 성동구보건소,37.567774,,2021-09-30
사근어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,496,100000,02-2286-7032,,서울특별시 성동구 사근동291-10,서울특별시 성동구보건소,37.564419,127.047501,2021-09-30
살구골어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,1573.9,100000,02-2286-7032,,서울특별시 성동구 행당동 376-3,서울특별시 성동구보건소,37.55533409,127.0319771,2021-09-30
상원어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,2636,100000,02-2286-7032,,서울특별시 성동구 성수1가2동 715-1,서울특별시 성동구보건소,37.547541,127.047241,2021-09-30
새길유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성수동1가 성덕정9길 10,서울특별시 성동구 성수동1가 272,서울특별시 성동구보건소,37.53901618,127.049914,2021-09-30
서마장어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,350.3,100000,02-2286-7032,,서울특별시 성동구 마장동 450-67,서울특별시 성동구보건소,37.57166983,127.0373581,2021-09-30
서울경동유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성수일로 34,,서울특별시 성동구보건소,37.54382386,127.0500737,2021-09-30
서울경동초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성수동1가 성수일로 34 경동초등학교,서울특별시 성동구 성수동1가 19-1,서울특별시 성동구보건소,37.5438253,127.050051,2021-09-30
서울경수초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 뚝섬로 13길 22,,서울특별시 성동구보건소,37.54043604,127.0580689,2021-09-30
서울경수초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 뚝섬로13길 22,,서울특별시 성동구보건소,37.54043604,127.0580689,2021-09-30
서울경일초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 뚝섬로 332,,서울특별시 성동구보건소,37.54094208,127.0466048,2021-09-30
서울경일초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성수동1가 뚝섬로 332 경일초등학교 가동(교사),서울특별시 성동구 성수동1가 656-32,서울특별시 성동구보건소,37.5409419,127.0466051,2021-09-30
서울금북초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 금호동1가 행당로1길 13 금북초등학교,서울특별시 성동구 금호동1가 48-2,서울특별시 성동구보건소,37.55749549,127.0235565,2021-09-30
서울금옥초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 금호동4가 독서당로 251 금옥초등학교,서울특별시 성동구 금호동4가 987,서울특별시 성동구보건소,37.54630162,127.0176161,2021-09-30
서울금호초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 금호동2가 무수막길 69 금호초등학교,서울특별시 성동구 금호동2가 511,서울특별시 성동구보건소,37.55196497,127.0197876,2021-09-30
서울동명초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장동 마장로29길 29 동명초등학교 가동,서울특별시 성동구 마장동 556,서울특별시 성동구보건소,37.56812285,127.0351082,2021-09-30
서울동명초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장동 마장로29길 29 동명초등학교 가동,서울특별시 성동구 마장동 556,서울특별시 성동구보건소,37.56812285,127.0351082,2021-09-30
서울동호초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 옥수동 동호로5길 133 동호초등학교,서울특별시 성동구 옥수동 556-1,서울특별시 성동구보건소,37.54777448,127.0110373,2021-09-30
서울마장초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장로35나길 31(마장동),서울특별시 성동구 마장동 766-49,서울특별시 성동구보건소,37.56830949,127.042128,2021-09-30
서울마장초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장로35나길 31 (마장동),서울특별시 성동구 마장동 766-49,서울특별시 성동구보건소,37.56830949,127.042128,2021-09-30
서울무학초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 하왕십리동 무학봉15길 21 무학초등학교,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구보건소,37.56370023,127.0291054,2021-09-30
서울방송고등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 동호로5길 131,,서울특별시 성동구보건소,37.54777313,127.0110355,2021-09-30
서울사근초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 사근동11길 16,,서울특별시 성동구보건소,37.56268098,127.0475736,2021-09-30
서울사근초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 사근동 11길 16,서울특별시 성동구 사근동 291-5,서울특별시 성동구보건소,37.56267971,127.0475738,2021-09-30
서울성수초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 아차산로17길 21 (성수동2가),,서울특별시 성동구보건소,37.54431493,127.0631573,2021-09-30
서울성수초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성수동2가 아차산로17길 21 성수초등학교,서울특별시 성동구 성수동2가 277-32,서울특별시 성동구보건소,37.54431313,127.0631674,2021-09-30
서울송원초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 송정동 동일로43길9,,서울특별시 성동구보건소,37.5542158,127.069469,2021-09-30
서울송원초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 송정동 동일로43길 9 송원초등학교,서울특별시 성동구 송정동 72-8,서울특별시 성동구보건소,37.55415927,127.0695262,2021-09-30
서울숭신초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장로 161 서울숭신초등학교,,서울특별시 성동구보건소,37.567709,127.028316,2021-09-30
서울숭신초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 하왕십리동 마장로 161 일반교실,서울특별시 성동구 하왕십리동 1068,서울특별시 성동구보건소,37.56781934,127.0278897,2021-09-30
서울옥수초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 금호4가 금호로1길 24,,서울특별시 성동구보건소,37.546118,127.021947,2021-09-30
서울옥수초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 금호로1길 24,,서울특별시 성동구보건소,37.546118,127.021947,2021-09-30
서울옥정초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 한림말길 43,,서울특별시 성동구보건소,37.54230893,127.0157872,2021-09-30
서울옥정초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 옥수동 한림말길 43 옥정초등학교,서울특별시 성동구 옥수동 233-16,서울특별시 성동구보건소,37.54230974,127.0157855,2021-09-30
서울용답초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 용답 25길 1,,서울특별시 성동구보건소,37.5607767,127.0537611,2021-09-30
서울용답초등학교병설유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 용답동 용답25길 1 용답초등학교,서울특별시 성동구 용답동 29,서울특별시 성동구보건소,37.5607767,127.0537611,2021-09-30
서울응봉초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 독서당로 62길,,서울특별시 성동구보건소,37.550163,127.033746,2021-09-30
서울행당초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 행당동 고산자로 8길 6,,서울특별시 성동구보건소,37.5564432,127.0346845,2021-09-30
서울행현초등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 행당로95,,서울특별시 성동구보건소,37.5577098,127.0293584,2021-09-30
성동문화회관 쉼터,성동문화회관 출입구 쉼터 경계선 안,서울특별시,성동구,기타,성동구간접흡연피해방지조례 제5조,,100000,02-2286-7032,서울특별시 성동구 왕십리로 281 (행당동 ),서울특별시 성동구 행당동 142-16,서울특별시 성동구보건소,37.55931174,127.0360091,2021-09-30
성삼어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,1812.2,100000,02-2286-7032,,서울특별시 성동구 성수2가3동 273-11,서울특별시 성동구보건소,37.542033,127.060255,2021-09-30
성수고등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 서울숲길 18,,서울특별시 성동구보건소,37.54734217,127.038253,2021-09-30
성수공업고등학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 뚝섬로 365,,서울특별시 성동구보건소,37.540543,127.0512981,2021-09-30
성수근린공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,,100000,02-2286-7032,,서울특별시 성동구 성수2가동 302-25,서울특별시 성동구보건소,37.545788,127.052452,2021-09-30
성수동수제화거리,성수역 1~2번출구 사이,서울특별시,성동구,거리,성동구간접흡연피해방지조례 제5조,,100000,02-2286-7032,서울특별시 성동구 아차산로 100,서울특별시 성동구 성수동2가 300-1,서울특별시 성동구보건소,37.54453075,127.0560905,2021-09-30
성수전략정비구역문화공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,3618,100000,02-2286-7032,,서울특별시 성동구 성수동1가 718-2,서울특별시 성동구보건소,37.53795867,127.0447836,2021-09-30
성수중학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 서울숲길 18,,서울특별시 성동구보건소,37.54734217,127.038253,2021-09-30
성심유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,"서울특별시 성동구 홍익동 무학로10길 21 왕십리천주교회 교육관, 성심유치원",서울특별시 성동구 홍익동 236,서울특별시 성동구보건소,37.56624296,127.0334181,2021-09-30
성원어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,982.5,100000,02-2286-7032,,서울특별시 성동구 성수1가2동 13-21,서울특별시 성동구보건소,37.551219,127.049803,2021-09-30
성원중학교,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 성덕정9가길 13,,서울특별시 성동구보건소,37.53945164,127.0513099,2021-09-30
세성유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 독서당로 434 대림종합상가 310호,,서울특별시 성동구보건소,37.551924,127.033225,2021-09-30
세인유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 마장동 마장로42길 26,서울특별시 성동구 마장동 785-2,서울특별시 성동구보건소,37.56590754,127.0452562,2021-09-30
솔유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 하왕십리동 무학로 50 경비실,서울특별시 성동구 하왕십리동 258,서울특별시 성동구보건소,37.56959925,127.0321679,2021-09-30
송곡유치원,학교시설전체 및 학교출입구로부터 50m이내,서울특별시,성동구,학교,"국민건강증진법 제9조, 성동구간접흡연피해방지조례 제5조",,100000,02-2286-7032,서울특별시 성동구 홍익동 무학로6길 41,서울특별시 성동구 홍익동 150,서울특별시 성동구보건소,37.56512826,127.034639,2021-09-30
송정어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,236.4,100000,02-2286-7032,,서울특별시 성동구 송정동 90-4,서울특별시 성동구보건소,37.555296,127.070033,2021-09-30
아남어린이공원,표지판에 표시된 공원의 경계선 안,서울특별시,성동구,도시공원,성동구간접흡연피해방지조례 제5조,984.1,100000,02-2286-7032,,서울특별시 성동구 성수2가3동 280-12,서울특별시 성동구보건소,37.546929,127.064668,2021-09-30
