금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
동망봉,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,6730,100000,02-2241-5942,서울특별시 성북구 보문사길 30 (보문동3가),서울특별시 성북구 보문동3가 229-1,성북구보건소,37.5838591,127.017073,2021-09-13
맑은숲,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,서울특별시 성북구 월계로36길 27 (장위동),서울특별시 성북구 장위동 317-1,성북구보건소,37.62144228,127.0463268,2021-09-13
화랑,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 석관동 407-6,성북구보건소,37.608453,127.054559,2021-09-13
매화,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 정릉1동 29-42,성북구보건소,37.600674,127.020471,2021-09-13
고암,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 종암동 133-5,성북구보건소,37.599243,127.031027,2021-09-13
늘푸른어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음1동 1284-14,성북구보건소,37.607521,127.018009,2021-09-13
아름드리어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음1동 1284-1,성북구보건소,37.607521,127.018009,2021-09-13
벌집어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 종암동 134-3,성북구보건소,37.599625,127.038799,2021-09-13
일신어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,950,100000,02-2241-5942,,서울특별시 성북구 종암동 134-8,성북구보건소,37.599625,127.038799,2021-09-13
길음골소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음1동 1285-9,성북구보건소,37.609589,127.018679,2021-09-13
길섶소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,383,100000,02-2241-5942,,서울특별시 성북구 길음1동 1285-10,성북구보건소,37.609589,127.018679,2021-09-13
진월소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,481,100000,02-2241-5942,,서울특별시 성북구 하월곡동 230-1,성북구보건소,37.604178,127.041001,2021-09-13
행복한소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음1동 1284-13,성북구보건소,37.607521,127.018009,2021-09-13
두레소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,287,100000,02-2241-5942,,서울특별시 성북구 길음1동 1284-6,성북구보건소,37.607521,127.018009,2021-09-13
돌마루소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,893,100000,02-2241-5942,,서울특별시 성북구 삼선동3가 116-1,성북구보건소,37.58801843,127.0121412,2021-09-13
북한산 도시자연공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,1455439,100000,02-2241-5942,,서울특별시 성북구 정릉동 산 1-1,성북구보건소,37.62673751,126.9843965,2021-09-13
북악산 도시자연공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,971719,100000,02-2241-5942,,서울특별시 성북구 성북동 산25-1,성북구보건소,37.59686067,126.9834222,2021-09-13
숭인,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,3166,100000,02-2241-5942,,서울특별시 성북구 보문동6가 458-4,성북구보건소,37.58287311,127.0178911,2021-09-13
아름드리,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,3870,100000,02-2241-5942,,서울특별시 성북구 하월곡동 225-2,성북구보건소,37.6098158,127.0381756,2021-09-13
상길례,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,6165,100000,02-2241-5942,,서울특별시 성북구 장위동 289-29,성북구보건소,37.6196866,127.0453774,2021-09-13
자주바위,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,1519,100000,02-2241-5942,,서울특별시 성북구 보문동6가 458-3,성북구보건소,37.58287311,127.0178911,2021-09-13
되너미소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,1069,100000,02-2241-5942,,서울특별시 성북구 돈암동 643-2,성북구보건소,37.6120585,126.985863,2021-09-13
꿈빛소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,633,100000,02-2241-5942,,서울특별시 성북구 정릉동 1039,성북구보건소,37.6120611,126.9858631,2021-09-13
길음2구역근린공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음동 1288-12,성북구보건소,37.6100474,127.0264126,2021-09-13
정릉근린공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 정릉동 1021-2,성북구보건소,37.6184628,127.0045304,2021-09-13
옛시장어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 종암동 135-4,성북구보건소,37.6017188,127.0348167,2021-09-13
건대어린이공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 장위동 207-49,성북구보건소,37.6181042,127.0508246,2021-09-13
맑은소리소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음동1288-11,성북구보건소,37.6105904,127.0263795,2021-09-13
별빛누리소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 정릉동 1053-2,성북구보건소,37.6075609,127.0161352,2021-09-13
돌이음소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 석관동 410-3,성북구보건소,37.6067163,127.0653377,2021-09-13
도란도란소공원,공원전체,서울특별시,성북구,도시공원,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 석관동 410-4,성북구보건소,37.605648,127.0655848,2021-09-13
길음어울림마당,공공공지,서울특별시,성북구,공공공지,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 길음동 1276-2,성북구보건소,37.60346787,127.0245556,2021-09-13
성북천,성북구지역,서울특별시,성북구,하천,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 삼선동1가 208-1,성북구보건소,37.5879482,126.9982545,2021-09-13
정릉천,성북구지역,서울특별시,성북구,하천,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 종암동 28-370,성북구보건소,37.5925886,127.0302814,2021-09-13
우이천,성북구지역,서울특별시,성북구,하천,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 장위동 311-42,성북구보건소,37.6230679,127.0508136,2021-09-13
중랑천,성북구지역,서울특별시,성북구,하천,서울특별시 성북구 금연환경조성및지원에관한 조례,,100000,02-2241-5942,,서울특별시 성북구 석관동 375-4,성북구보건소,37.6125963,127.0690371,2021-09-13
하나로거리,거리일부,서울특별시,성북구,거리,서울특별시 성북구 금연환경조성및지원에관한 조례,240,100000,02-2241-5942,,서울특별시 성북구 동선동1가 101-2,성북구보건소,37.59293736,127.0174183,2021-09-13
아마존거리,거리일부,서울특별시,성북구,거리,서울특별시 성북구 금연환경조성및지원에관한 조례,520,100000,02-2241-5942,,서울특별시 성북구 길음동 1168,성북구보건소,37.6105304,127.0216444,2021-09-13
길음뉴타운거리,거리일부,서울특별시,성북구,거리,서울특별시 성북구 금연환경조성및지원에관한 조례,2.5,100000,02-2241-5942,서울특별시 성북구 길음로 20,서울특별시 성북구 길음동,성북구보건소,37.6047257,127.0230189,2021-09-13
