금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
덕원예술고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로45길 91-44,서울특별시 강서구 내발산동 산 59-2,서울특별시 강서구보건소,37.54862294,126.8290243,2021-03-09
세현고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 허준로 227,서울특별시 강서구 가양동 1491,서울특별시 강서구보건소,37.56043138,126.8636216,2021-03-09
수명고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 수명로2길 15,서울특별시 강서구 내발산동 758,서울특별시 강서구보건소,37.54976276,126.8247667,2021-03-09
신정여자상업고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 등촌로13아길 20,서울특별시 강서구 화곡동 477-1,서울특별시 강서구보건소,37.53814657,126.8564162,2021-03-09
한광고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 등촌로13길 110,서울특별시 강서구 화곡동 488-2,서울특별시 강서구보건소,37.53884398,126.8579401,2021-03-09
화곡고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로45길 69,서울특별시 강서구 내발산동 산 48-3,서울특별시 강서구보건소,37.54793458,126.8315381,2021-03-09
화곡보건경영고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로45길 70,서울특별시 강서구 내발산동 715,서울특별시 강서구보건소,37.54915792,126.8326534,2021-03-09
내발산초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로46길 23,서울특별시 강서구 내발산동 707,서울특별시 강서구보건소,37.5508811,126.838163,2021-03-09
가곡초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 공항대로36길 74,서울특별시 강서구 마곡동 728-28,서울특별시 강서구보건소,37.5557076,126.8361018,2021-03-09
개화초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로 11,서울특별시 강서구 방화동 500-17,서울특별시 강서구보건소,37.57394274,126.8046463,2021-03-09
공항초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 마곡서1로 68,서울특별시 강서구 마곡동 743-5,서울특별시 강서구보건소,37.56308924,126.8216478,2021-03-09
등명초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로56나길 34,서울특별시 강서구 등촌동 690-2,서울특별시 강서구보건소,37.56089508,126.8423834,2021-03-09
방화초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로6길 92,서울특별시 강서구 방화동 648-1,서울특별시 강서구보건소,37.56870364,126.8074988,2021-03-09
백석초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 공항대로 491,서울특별시 강서구 등촌동 650-14,서울특별시 강서구보건소,37.55364729,126.8624253,2021-03-09
삼정초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 금낭화로 222,서울특별시 강서구 방화동 798,서울특별시 강서구보건소,37.58050789,126.8104935,2021-03-09
송정초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 공항대로3길 18,서울특별시 강서구 공항동 22-16,서울특별시 강서구보건소,37.56223179,126.8102817,2021-03-09
송화초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로34길 2,서울특별시 강서구 방화동 217-35,서울특별시 강서구보건소,37.56815091,126.8180317,2021-03-09
신월초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로31길 48,서울특별시 강서구 화곡동 1080,서울특별시 강서구보건소,37.54036642,126.8394575,2021-03-09
양천초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로 329,서울특별시 강서구 가양동 272-11,서울특별시 강서구보건소,37.57018952,126.8395384,2021-03-09
염경초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로69길 49,서울특별시 강서구 염창동 79,서울특별시 강서구보건소,37.55500148,126.871205,2021-03-09
염동초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로73길 17,서울특별시 강서구 염창동 45-4,서울특별시 강서구보건소,37.55209431,126.8723507,2021-03-09
월정초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 월정로 176,서울특별시 강서구 화곡동 374-1,서울특별시 강서구보건소,37.53499572,126.836292,2021-03-09
정곡초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로50길 22,서울특별시 강서구 방화동 836,서울특별시 강서구보건소,37.57696042,126.818934,2021-03-09
치현초등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로47길 43,서울특별시 강서구 방화동 833,서울특별시 강서구보건소,37.57591942,126.8146438,2021-03-09
공진중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로55길 56,서울특별시 강서구 가양동 1476,서울특별시 강서구보건소,37.56692499,126.8510546,2021-03-09
공항중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로 241,서울특별시 강서구 공항동 12-3,서울특별시 강서구보건소,37.56217796,126.8149676,2021-03-09
등촌중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 공항대로 484-12,서울특별시 강서구 등촌동 534-17,서울특별시 강서구보건소,37.55248302,126.8592134,2021-03-09
명덕여자중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로47길 34-10,서울특별시 강서구 내발산동 169-1,서울특별시 강서구보건소,37.55322987,126.8348171,2021-03-09
방원중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 금낭화로 268,서울특별시 강서구 방화동 808,서울특별시 강서구보건소,37.57597467,126.8086167,2021-03-09
방화중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 개화동로27길 9,서울특별시 강서구 방화동 636-1,서울특별시 강서구보건소,37.56433498,126.8071071,2021-03-09
삼정중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 금낭화로 210,서울특별시 강서구 방화동 856,서울특별시 강서구보건소,37.58148834,126.8105997,2021-03-09
신정여자중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 등촌로13아길 20,서울특별시 강서구 화곡동 477-1,서울특별시 강서구보건소,37.53814657,126.8564162,2021-03-09
염경중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로69길 35,서울특별시 강서구 염창동 79-8,서울특별시 강서구보건소,37.55453944,126.8705313,2021-03-09
염창중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로67가길 83,서울특별시 강서구 염창동 85,서울특별시 강서구보건소,37.55426326,126.8717495,2021-03-09
화원중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로17나길 86,서울특별시 강서구 화곡동 351-94,서울특별시 강서구보건소,37.53621499,126.8424127,2021-03-09
마곡중학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 마곡중앙5로 58,서울특별시 강서구 마곡동 736-1,서울특별시 강서구보건소,37.56798307,126.8214007,2021-03-09
강서공업고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로47길 9,서울특별시 강서구 방화동 834,서울특별시 강서구보건소,37.57603355,126.8161831,2021-03-09
공항고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 개화동로 495,서울특별시 강서구 방화동 648-1,서울특별시 강서구보건소,37.56929277,126.8063246,2021-03-09
명덕고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로47길 34-10,서울특별시 강서구 내발산동 169-1,서울특별시 강서구보건소,37.55322987,126.8348171,2021-03-09
명덕여자고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로47길 34-10,서울특별시 강서구 내발산동 169-1,서울특별시 강서구보건소,37.55322987,126.8348171,2021-03-09
명덕외국어고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로47길 34-10,서울특별시 강서구 내발산동 169-1,서울특별시 강서구보건소,37.55322987,126.8348171,2021-03-09
서울항공비즈니스고,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 방화대로34길 13,서울특별시 강서구 마곡동 731-253,서울특별시 강서구보건소,37.56921616,126.817042,2021-03-09
한서고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 양천로11길 47,서울특별시 강서구 방화동 478-34,서울특별시 강서구보건소,37.5747918,126.8081443,2021-03-09
성지중고등학교,학교출입문으로부터 직선거리 50m 이내,서울특별시,강서구,학교절대정화구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 화곡로 182,서울특별시 강서구 화곡동 140-35,서울특별시 강서구보건소,37.54201312,126.841889,2021-03-09
BeBe스쿨어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 초록마을로 146,서울특별시 강서구 화곡동 409-78,서울특별시 강서구보건소,37.53687866,126.848322,2021-03-09
강한아이어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 곰달래로27길 6,서울특별시 강서구 화곡동 159-32,서울특별시 강서구보건소,37.53106105,126.8505603,2021-03-09
까치산어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로12길 29-10,서울특별시 강서구 화곡동 341-11,서울특별시 강서구보건소,37.53238472,126.8485166,2021-03-09
꿈나무동산어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로10길 31,서울특별시 강서구 화곡동 896-10,서울특별시 강서구보건소,37.53043987,126.8495478,2021-03-09
늘품어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로18다길 41,서울특별시 강서구 화곡동 333-2,서울특별시 강서구보건소,37.53597196,126.8467036,2021-03-09
다빈치어린이집,어린이집 시설경계로부터 10m 이내,서울특별시,강서구,실외금연구역,서울특별시 강서구 간접흡연 피해방지 조례 제5조,,100000,02-2600-5846,서울특별시 강서구 강서로12길 14-11,서울특별시 강서구 화곡동 342-11,서울특별시 강서구보건소,37.53154109,126.8482876,2021-03-09
