금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
보성여자고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 신흥로3가길 66,서울특별시 용산구 용산동2가 1-1123,서울특별시용산보건소,37.543058,126.984258,2021-09-27
배문중학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 효창원로 258,서울특별시 용산구 서계동 259-3,서울특별시용산보건소,37.54991872,126.9639041,2021-09-27
배문고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 효창원로 258,서울특별시 용산구 서계동 259-3,서울특별시용산보건소,37.54991872,126.9639041,2021-09-27
선린중학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 원효로97길 33-4,서울특별시 용산구 청파동3가 131-2,서울특별시용산보건소,37.54276984,126.9660387,2021-09-27
선린인터넷고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 원효로97길 33-4,서울특별시 용산구 청파동3가 131-2,서울특별시용산보건소,37.54276984,126.9660387,2021-09-27
성심여자중학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 원효로19길 49,서울특별시 용산구 원효로4가 1-1,서울특별시용산보건소,37.53420937,126.9545934,2021-09-27
성심여자고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 원효로19길 49,서울특별시 용산구 원효로4가 1-1,서울특별시용산보건소,37.534292,126.9545934,2021-09-27
오산중학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 보광로7길 17,서울특별시 용산구 보광동 168-4,서울특별시용산보건소,37.52358051,127.0008872,2021-09-27
오산고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 보광로7길 17,서울특별시 용산구 보광동 168-4,서울특별시용산보건소,37.52358051,127.0008872,2021-09-27
서울맹학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 한강대로57길 5,서울특별시 용산구 한강로2가 1,서울특별시용산보건소,37.534818,126.9718419,2021-09-27
서울자동차고등학교,학교출입문으로부터 50미터 이내,서울특별시,용산구,학교절대보호구역,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,서울특별시 용산구 백범로45길 15,서울특별시 용산구 효창동 5-198,서울특별시용산보건소,37.54142,126.9584137,2021-09-27
효창공원(근린공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 효창동 255번지,서울특별시용산보건소,37.545025,126.959731,2021-09-27
새나라(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 후암동 190-1,서울특별시용산보건소,37.547857,126.976552,2021-09-27
삼각지(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,803,,02-2199-8363,,서울특별시 용산구 용산3가 1-96,서울특별시용산보건소,37.534406,126.97538,2021-09-27
한마음(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 용산5가2-4,서울특별시용산보건소,37.528437,126.96984,2021-09-27
늘푸른(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 원효3가 1-139,서울특별시용산보건소,37.534905,126.956728,2021-09-27
청파(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 서계동 226-3,서울특별시용산보건소,37.553547,126.96829,2021-09-27
꿈나무(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이촌1동 301-86,서울특별시용산보건소,37.520776,126.971702,2021-09-27
새싹(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,480,,02-2199-8363,,서울특별시 용산구 이촌2동 206-1,서울특별시용산보건소,37.526912,126.954469,2021-09-27
동자(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,712,,02-2199-8363,,서울특별시 용산구 동자동 24-11,서울특별시용산보건소,37.550084,126.9739452,2021-09-27
소월길(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이태원2동 463,서울특별시용산보건소,37.543548,126.989227,2021-09-27
이촌(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이촌동 301-60,서울특별시용산보건소,37.518755,126.979774,2021-09-27
새푸리(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,231.5,,02-2199-8363,,서울특별시 용산구 이촌동 399,서울특별시용산보건소,37.521589,126.967826,2021-09-27
효창(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,525.3,,02-2199-8363,,서울특별시 용산구 효창동 5-712,서울특별시용산보건소,37.54303936,126.9590411,2021-09-27
강변(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이촌동 408,서울특별시용산보건소,37.521325,126.975018,2021-09-27
이태원(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이태원동 286-1,서울특별시용산보건소,37.53840553,126.989012,2021-09-27
도원(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 도원동 15-57,서울특별시용산보건소,37.537199,126.955071,2021-09-27
비상(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,889,,02-2199-8363,,서울특별시 용산구 이촌동 417,서울특별시용산보건소,37.522317,126.971379,2021-09-27
청탑(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,546.8,,02-2199-8363,,서울특별시 용산구 이촌동 425,서울특별시용산보건소,37.517782,126.97735,2021-09-27
새꿈(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 동자동 8,서울특별시용산보건소,37.55254,126.974457,2021-09-27
사촌(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이촌동 429,서울특별시용산보건소,37.520618,126.970908,2021-09-27
강변복지(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,377.5,,02-2199-8363,,서울특별시 용산구 이촌동 421,서울특별시용산보건소,37.521102,126.965884,2021-09-27
돌모루(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 청파3가 118-102,서울특별시용산보건소,37.542716,126.968524,2021-09-27
문배(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,842.5,,02-2199-8363,,서울특별시 용산구 문배동 24-1,서울특별시용산보건소,37.53661,126.969777,2021-09-27
솔밭(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 한강로1가 30-3,서울특별시용산보건소,37.537225,126.973641,2021-09-27
신창동(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,257.6,,02-2199-8363,,서울특별시 용산구 신창동 100,서울특별시용산보건소,37.536643,126.954052,2021-09-27
서계가로(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,183.2,,02-2199-8363,,서울특별시 용산구 서계동 276-7,서울특별시용산보건소,37.55127,126.964238,2021-09-27
응봉(근린공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 한남동 산 8-1,서울특별시용산보건소,37.544968,127.005276,2021-09-27
기와터(근린공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 한강로3가 63-388,서울특별시용산보건소,37.525733,126.969648,2021-09-27
서빙고(근린공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 용산동5가 24-2,서울특별시용산보건소,37.524825,126.970986,2021-09-27
신계(역사공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 신계동 55,서울특별시용산보건소,37.53508032,126.9662814,2021-09-27
이태원마을숲(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,867,,02-2199-8363,,서울특별시 용산구 이태원2동260-93,서울특별시용산보건소,37.54122,126.991487,2021-09-27
독서당(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,469,,02-2199-8363,,서울특별시 용산구 한남동 1-32,서울특별시용산보건소,37.53444,127.012449,2021-09-27
한남(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,432,,02-2199-8363,,서울특별시 용산구 한남동 15-5,서울특별시용산보건소,37.537214,127.013853,2021-09-27
이태원어린이놀이터(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,278,,02-2199-8363,,서울특별시 용산구 이태원동 190-11,서울특별시용산보건소,37.535647,126.989923,2021-09-27
별님(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,1137.4,,02-2199-8363,,서울특별시 용산구 백범로90길 84-19,서울특별시용산보건소,37.538104,126.969152,2021-09-27
한강대로(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,466.3,,02-2199-8363,,서울특별시 용산구 한강로3가 65-587,서울특별시용산보건소,37.524317,126.967156,2021-09-27
이태원부군당(역사공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,2020,,02-2199-8363,,서울특별시 용산구 녹사평대로40다길 37,서울특별시용산보건소,37.536076,126.989729,2021-09-27
동빙고(근린공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,55740,,02-2199-8363,,서울특별시 용산구 이촌로 344-15,서울특별시용산보건소,37.517378,126.983958,2021-09-27
두텁바위(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,2623.1,,02-2199-8363,,서울특별시 용산구 후암로57길 26-7,서울특별시용산보건소,37.552149,126.973744,2021-09-27
후암(어린이공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,182,,02-2199-8363,,서울특별시 용산구 신흥로20길 35-4,서울특별시용산보건소,37.547128,126.983888,2021-09-27
해님(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,1255.7,,02-2199-8363,,서울특별시 용산구 원효로90길 34,서울특별시용산보건소,37.539022,126.97032,2021-09-27
달님(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,1195.7,,02-2199-8363,,서울특별시 용산구 청파로 205-15,서울특별시용산보건소,37.538368,126.969726,2021-09-27
이촌한우리(소공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 이촌동 437번지,서울특별시용산보건소,37.517569,126.981325,2021-09-27
신용산(가로공원),공원내,서울특별시,용산구,공원내,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 한강로2가 159-5,서울특별시용산보건소,37.529168,126.969098,2021-09-27
용산역,용산역전면광장,서울특별시,용산구,용산역전면광장,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,,,02-2199-8363,,서울특별시 용산구 한강대로23길 55,서울특별시용산보건소,37.529054,126.964002,2021-09-27
한남초등학교,한남초 측면 단편보행로 150m,서울특별시,용산구,통학로,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,150,,02-2199-8363,,서울특별시 용산구 한남대로 112,서울특별시용산보건소,37.539357,127.005139,2021-09-27
중경고등학교,단편 보행로 200m,서울특별시,용산구,통학로,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,200,,02-2199-8363,,서울특별시 용산구 이촌로84길 34,서울특별시용산보건소,37.51771,126.975715,2021-09-27
한강초등학교,정문앞 통학로 100m 및 맞은편 통학로 100m,서울특별시,용산구,통학로,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,200,,02-2199-8363,,서울특별시 용산구 한강대로14길,서울특별시용산보건소,37.52506,126.965027,2021-09-27
용강중학교,정문 및 후문 시설경계 통학로 310m,서울특별시,용산구,통학로,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,310,,02-2199-8363,,서울특별시 용산구 이촌로65가길,서울특별시용산보건소,37.521062,126.976216,2021-09-27
남정초등학교,"정문앞 통학로 42m 및 우측 주통학로 98m,후문앞 통학로 85m",서울특별시,용산구,통학로,서울특별시 용산구 금연구역 지정 및 간접흡연 피해방지 조례,225,,02-2199-8363,,서울특별시 용산구 원효로64길,서울특별시용산보건소,37.536333,126.965149,2021-09-27
