금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
김현영산부인과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 29 (방이동, 6층)",,서울특별시 송파구청,37.50953106,127.1242425,2021-02-17
새로운정형외과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로 247 (방이동, 203호)",,서울특별시 송파구청,37.50635581,127.1208763,2021-02-17
오륜곽치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 양재대로 1218 (방이동, 올림픽선수촌중심상가 3층 28호)",,서울특별시 송파구청,37.51669171,127.1377105,2021-02-17
경희백진한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 26-1 (방이동,2층)",,서울특별시 송파구청,37.51071798,127.1159699,2021-02-17
선진한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 3 (방이동,2층)",,서울특별시 송파구청,37.51183846,127.1137599,2021-02-17
방이내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 가락로 277 (방이동),,서울특별시 송파구청,37.51262817,127.1195255,2021-02-17
해솔정신건강의학과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 336 (방이동, 대우유토피아오피스텔 204호)",,서울특별시 송파구청,37.51539603,127.1074555,2021-02-17
비욘드문의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 342 (방이동, 형인타워 4층)",,서울특별시 송파구청,37.51567666,127.1082764,2021-02-17
끌림365의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로11길 7 (방이동, J타워 5층)",,서울특별시 송파구청,37.51455438,127.1079666,2021-02-17
리영의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로 6 (방이동, 현대토픽스 3층 301호)",,서울특별시 송파구청,37.51684186,127.1131514,2021-02-17
턱이아름다운치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로 99 (방이동),,서울특별시 송파구청,37.51341788,127.1078395,2021-02-17
송파서울이비인후과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로 91 (방이동, 태원빌딩 2층)",,서울특별시 송파구청,37.51405092,127.1076547,2021-02-17
조은피부과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 양재대로 1222 (방이동, 올림픽프라자상가 326,327호)",,서울특별시 송파구청,37.51572764,127.1310621,2021-02-17
김동현치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 465 (방이동),,서울특별시 송파구청,37.51218629,127.1130539,2021-02-17
장덕수치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로 38, 201호 (방이동, 해태빌라트)",,서울특별시 송파구청,37.51569253,127.1164972,2021-02-17
박태홍의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로 102 (방이동, 2층)",,서울특별시 송파구청,37.51331643,127.1231369,2021-02-17
김성태한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로 247 (방이동),,서울특별시 송파구청,37.50635581,127.1208763,2021-02-17
송성용의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 366 (방이동, 파라다이스빌 201호)",,서울특별시 송파구청,37.5165326,127.1108123,2021-02-17
고강한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 465, 201호 (방이동)",,서울특별시 송파구청,37.51218629,127.1130539,2021-02-17
이석호내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 469, 2층 (방이동)",,서울특별시 송파구청,37.51253342,127.1132669,2021-02-17
강동성신의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 457 (방이동),,서울특별시 송파구청,37.5115141,127.1126319,2021-02-17
정승우치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 463 (방이동),,서울특별시 송파구청,37.51190341,127.1125511,2021-02-17
이홍재내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 446, 2층 201호 (방이동)",,서울특별시 송파구청,37.5104581,127.1127441,2021-02-17
서울민치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 464, 3층 (방이동)",,서울특별시 송파구청,37.51171157,127.1134132,2021-02-17
사계경희한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 464, 2층 (방이동, 대륙빌딩)",,서울특별시 송파구청,37.51171157,127.1134132,2021-02-17
송파포도나무 한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 10, 201호 (방이동)",,서울특별시 송파구청,37.5113372,127.114258,2021-02-17
세란소아청소년과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 22, 2층 (방이동)",,서울특별시 송파구청,37.51089699,127.1155357,2021-02-17
아침한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 32, 2층 (방이동)",,서울특별시 송파구청,37.51058205,127.1163977,2021-02-17
삼성미치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 38, 2층 (방이동)",,서울특별시 송파구청,37.51032051,127.1170047,2021-02-17
황소아과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 가락로 244, 201호 (방이동, 동원빌딩)",,서울특별시 송파구청,37.5097919,127.1181771,2021-02-17
성행한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 가락로 244 (방이동),,서울특별시 송파구청,37.5097919,127.1181771,2021-02-17
유진치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 가락로 244, 3층 (방이동, 동원빌딩)",,서울특별시 송파구청,37.5097919,127.1181771,2021-02-17
방이치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 가락로 245, 2층 (방이동)",,서울특별시 송파구청,37.51016638,127.1179758,2021-02-17
이강훈한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 41, 2층 (방이동)",,서울특별시 송파구청,37.51035143,127.1175478,2021-02-17
약선당한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 27, 2층 (방이동)",,서울특별시 송파구청,37.5109333,127.1160844,2021-02-17
가치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 27, 3층 (방이동)",,서울특별시 송파구청,37.5109333,127.1160844,2021-02-17
미쉘여성의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로48길 27 (방이동, 4층)",,서울특별시 송파구청,37.5109333,127.1160844,2021-02-17
좋은내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로48길 17 (방이동),,서울특별시 송파구청,37.51123856,127.1152543,2021-02-17
방이정형외과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 466, 5층 (방이동)",,서울특별시 송파구청,37.51194901,127.1135766,2021-02-17
연세원의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 494 (방이동, 나노빌딩2층)",,서울특별시 송파구청,37.51419917,127.1149791,2021-02-17
방이서울치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 474, 3층 (방이동)",,서울특별시 송파구청,37.51261557,127.1140423,2021-02-17
송파구청,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 올림픽로 326,,서울특별시 송파구청,37.51447565,127.1058587,2021-02-17
송파구보건소,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 올림픽로 326,,서울특별시 송파구청,37.51447565,127.1058587,2021-02-17
송파구의회,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 242,,서울특별시 송파구청,37.50235857,127.0934919,2021-02-17
송파경찰서,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 중대로 221,,서울특별시 송파구청,37.50184731,127.127601,2021-02-17
송파우체국,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로 323,,서울특별시 송파구청,37.50254242,127.128033,2021-02-17
열린성모이비인후과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 466 (방이동, 세나빌딩 2층)",,서울특별시 송파구청,37.51194901,127.1135766,2021-02-17
동광한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 466, 4층 (방이동)",,서울특별시 송파구청,37.51194901,127.1135766,2021-02-17
송파길신경외과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로50길 28, 2층.3층 (방이동, 보광빌딩)",,서울특별시 송파구청,37.51336268,127.1176304,2021-02-17
하나치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 가락로 277, 3층 (방이동)",,서울특별시 송파구청,37.51262817,127.1195255,2021-02-17
방실방실소아과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로50길 31 (방이동, 2층)",,서울특별시 송파구청,37.51341879,127.1181905,2021-02-17
만당한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로50길 7-7 (방이동, 한우리빌딩)",,서울특별시 송파구청,37.5148161,127.1156095,2021-02-17
임문우치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로 102 (방이동, 태평양파크빌라트 202호)",,서울특별시 송파구청,37.51331643,127.1231369,2021-02-17
경희두드림한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로18길 31-20, 5층 501호 (방이동)",,서울특별시 송파구청,37.50908208,127.125778,2021-02-17
김동건피부과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 41 (방이동, 5층)",,서울특별시 송파구청,37.50904533,127.1255134,2021-02-17
연세꿈소아청소년과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 41, 4층 (방이동, 수기빌딩)",,서울특별시 송파구청,37.50904533,127.1255134,2021-02-17
닥터포미의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 마천로 43 (방이동),,서울특별시 송파구청,37.50897731,127.125676,2021-02-17
김병현치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 43, 5층 (방이동)",,서울특별시 송파구청,37.50897731,127.125676,2021-02-17
두얼의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 35, 2층 (방이동)",,서울특별시 송파구청,37.50932136,127.1248724,2021-02-17
고운누리한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 39 (방이동, 4층)",,서울특별시 송파구청,37.5091304,127.12525,2021-02-17
방이연세그린치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 39, 5층 (방이동)",,서울특별시 송파구청,37.5091304,127.12525,2021-02-17
JnS오치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 위례성대로18길 31-20 (방이동, MIK타워 401호)",,서울특별시 송파구청,37.50908208,127.125778,2021-02-17
서울아산탑내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 25, 민성빌딩 2층 (방이동)",,서울특별시 송파구청,37.50968404,127.1239079,2021-02-17
한그루정형외과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 29, 2층,3층 (방이동)",,서울특별시 송파구청,37.50953106,127.1242425,2021-02-17
바인치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 29 (방이동, 4층)",,서울특별시 송파구청,37.50953106,127.1242425,2021-02-17
엑셀브이의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 29, 5층 (방이동)",,서울특별시 송파구청,37.50953106,127.1242425,2021-02-17
유디치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 33, 6층 (방이동)",,서울특별시 송파구청,37.50938508,127.1245954,2021-02-17
기통맘 조산원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 마천로 4 (방이동),,서울특별시 송파구청,37.51023312,127.1214705,2021-02-17
성심한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로31길 39, 1층 (방이동)",,서울특별시 송파구청,37.50932688,127.1230411,2021-02-17
명성의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 마천로 30, 201호 (방이동, 코오롱아파트 A상가 )",,서울특별시 송파구청,37.50921772,127.1240429,2021-02-17
전준권내과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로31길 11 (방이동),,서울특별시 송파구청,37.50702548,127.1215379,2021-02-17
남해한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로 251, 207호 (방이동, 한양A상가)",,서울특별시 송파구청,37.50610285,127.121536,2021-02-17
송파구시설관리공단,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 충민로 66 가든파이브테그노관10층,,서울특별시 송파구청,37.477634,127.124943,2021-02-17
송파세무서,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 강동대로 62,,서울특별시 송파구청,37.52669065,127.1135015,2021-02-17
잠실세무서,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 강동대로 62,,서울특별시 송파구청,37.52669065,127.1135015,2021-02-17
송파소방서,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로 51길 56,,서울특별시 송파구청,37.49983354,127.142582,2021-02-17
송파강동등기소,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 136,,서울특별시 송파구청,37.505741,127.0823129,2021-02-17
강동송파교육지원청,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 잠실로 26,,서울특별시 송파구청,37.51444641,127.088844,2021-02-17
송파구선거관리위원회,시설전체,서울특별시,송파구,청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 송파대로 49길 3 중기빌딩3층,,서울특별시 송파구청,37.507689,127.103979,2021-02-17
풍납1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 천호대로152길 7,,서울특별시 송파구청,37.538031,127.122061,2021-02-17
풍납2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 토성로 64,,서울특별시 송파구청,37.528719,127.116755,2021-02-17
거여1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로53길 32,,서울특별시 송파구청,37.496904,127.1433058,2021-02-17
거여2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 거마로2길 19,,서울특별시 송파구청,37.49353897,127.146839,2021-02-17
마천1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 마천로 303,,서울특별시 송파구청,37.49600417,127.149939,2021-02-17
마천2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 마천로 287,,서울특별시 송파구청,37.496882,127.1485347,2021-02-17
방이1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 위례성대로16길 22,,서울특별시 송파구청,37.510941,127.1239055,2021-02-17
방이2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 495,,서울특별시 송파구청,37.514515,127.114431,2021-02-17
오륜동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 양재대로 1232,,서울특별시 송파구청,37.5155568,127.1342743,2021-02-17
오금동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 중대로 25길 5,,서울특별시 송파구청,37.50299026,127.1280831,2021-02-17
송파1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 392,,서울특별시 송파구청,37.50626355,127.1093124,2021-02-17
송파2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 송이로 32,,서울특별시 송파구청,37.50231986,127.1167367,2021-02-17
석촌동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로37길 16,,서울특별시 송파구청,37.5035629,127.1036842,2021-02-17
삼전동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로 236,,서울특별시 송파구청,37.50272334,127.0925231,2021-02-17
가락본동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 송파대로28길 39,,서울특별시 송파구청,37.49557887,127.1217632,2021-02-17
가락1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 송파대로37길 45,,서울특별시 송파구청,37.50002196,127.1076025,2021-02-17
가락2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 중대로20길 6,,서울특별시 송파구청,37.49867675,127.1266084,2021-02-17
문정1동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 동남로 116,,서울특별시 송파구청,37.49007382,127.1241807,2021-02-17
문정2동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 중대로 16,,서울특별시 송파구청,37.48988439,127.1108988,2021-02-17
장지동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 새말로19길 6,,서울특별시 송파구청,37.486905,127.1324383,2021-02-17
위례동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 위례광장로 163,,서울특별시 송파구청,37.4796693,127.1393248,2021-02-17
잠실본동주민센터,시설전체,서울특별시,송파구,동청사,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 백제고분로15길 9,,서울특별시 송파구청,37.50613933,127.0843258,2021-02-17
김세훈이비인후과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로31길 3, 2층 (방이동, 우성빌딩)",,서울특별시 송파구청,37.50647148,127.1211545,2021-02-17
신안과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,서울특별시 송파구 오금로 247 (방이동),,서울특별시 송파구청,37.50635581,127.1208763,2021-02-17
서울수치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 342, 9층 (방이동)",,서울특별시 송파구청,37.51567666,127.1082764,2021-02-17
다올치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로11길 7, 3층 (방이동, 거봉빌딩)",,서울특별시 송파구청,37.51455438,127.1079666,2021-02-17
유디잠실치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 348, 5층 (방이동)",,서울특별시 송파구청,37.51592158,127.1090334,2021-02-17
수목한의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 366, 303호 (방이동, 파라다이스빌상가)",,서울특별시 송파구청,37.5165326,127.1108123,2021-02-17
아이나래정신건강의학과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 올림픽로 378 (방이동, 4층)",,서울특별시 송파구청,37.51697644,127.1121417,2021-02-17
하이치과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로51길 30, 5층 (방이동)",,서울특별시 송파구청,37.51697066,127.1125361,2021-02-17
베데스다의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로11길 55 (방이동, 현대주상복합빌딩 2층(201~208호))",,서울특별시 송파구청,37.51549229,127.1132998,2021-02-17
포웰의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 백제고분로 503 (방이동, 유정빌딩)",,서울특별시 송파구청,37.51537219,127.1148762,2021-02-17
고은빛산부인과의원,시설전체,서울특별시,송파구,의료기관,국민건강증진법 제9조,,100000,02-2147-3498,"서울특별시 송파구 오금로 95, 2~7층 (방이동, 국제빌딩)",,서울특별시 송파구청,37.51378724,127.1076973,2021-02-17
