금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
꿈나래(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2433.9,100000,02-2620-3899,,서울특별시 양천구 신정6동 329-2,서울특별시 양천구청,37.516316,126.852248,2021-04-30
기린(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2029.7,100000,02-2620-3899,,서울특별시 양천구 신정6동 330-1,서울특별시 양천구청,37.513676,,2021-04-30
달님(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3659.2,100000,02-2620-3899,,서울특별시 양천구 목5동 911-5,서울특별시 양천구청,37.535169,,2021-04-30
신월(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1148.2,100000,02-2620-3899,,서울특별시 양천구 신월1동 240,서울특별시 양천구청,37.527022,,2021-04-30
곰달래(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,945.1,100000,02-2620-3899,,서울특별시 양천구 신월1동 234-11,서울특별시 양천구청,37.528732,126.820367,2021-04-30
반곡(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,946.7,100000,02-2620-3899,,서울특별시 양천구 신월1동 230-1,서울특별시 양천구청,37.529166,126.817908,2021-04-30
돌다리(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,925.1,100000,02-2620-3899,서울특별시 양천구 곰달래로11길 24,서울특별시 양천구 신월1동 119,서울특별시 양천구청,37.531866,126.8358348,2021-04-30
신대(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1003.1,100000,02-2620-3899,,서울특별시 양천구 신월1동 100-1,서울특별시 양천구청,37.534793,126.815232,2021-04-30
신곡(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,990.4,100000,02-2620-3899,서울특별시 양천구 오목로13길 38,서울특별시 양천구 신월2동 459,서울특별시 양천구청,37.526284,126.8449048,2021-04-30
신장(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,983.8,100000,02-2620-3899,서울특별시 양천구 오목로9길 20-1,서울특별시 양천구 신월2동 486,서울특별시 양천구청,37.524115,126.8428829,2021-04-30
꽃동산(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1002.9,100000,02-2620-3899,,서울특별시 양천구 신월2동 471,서울특별시 양천구청,,126.830884,2021-04-30
경인(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1161.6,100000,02-2620-3899,,서울특별시 양천구 신월3동 196,서울특별시 양천구청,37.532122,126.811257,2021-04-30
남부(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,995.9,100000,02-2620-3899,서울특별시 양천구 가로공원로56길 30,서울특별시 양천구 신월3동 156,서울특별시 양천구청,37.534873,126.8259815,2021-04-30
문화(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,992.1,100000,02-2620-3899,,서울특별시 양천구 신월4동 515,서울특별시 양천구청,37.521231,,2021-04-30
꿀벌(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1005.2,100000,02-2620-3899,,서울특별시 양천구 신월4동 531,서울특별시 양천구청,37.519993,126.824472,2021-04-30
태양(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,998.1,100000,02-2620-3899,서울특별시 양천구 오목로3길 34,서울특별시 양천구 신월4동 422-1,서울특별시 양천구청,37.524266,126.8385028,2021-04-30
남도(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1009.9,100000,02-2620-3899,,서울특별시 양천구 신월4동 426-4,서울특별시 양천구청,37.524417,126.823263,2021-04-30
당곡(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1055.3,100000,02-2620-3899,서울특별시 양천구 신월로11길 13,서울특별시 양천구 신월4동 542,서울특별시 양천구청,37.518589,126.8401244,2021-04-30
사슴(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2511.3,100000,02-2620-3899,,서울특별시 양천구 신정6동 332-1,서울특별시 양천구청,37.515692,126.855912,2021-04-30
목련(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2498.5,100000,02-2620-3899,,서울특별시 양천구 신정7동 325-2,서울특별시 양천구청,37.511455,126.840683,2021-04-30
호돌이(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3399.7,100000,02-2620-3899,,서울특별시 양천구 신정7동 326-2,서울특별시 양천구청,,126.843816,2021-04-30
세양(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1560.7,100000,02-2620-3899,,서울특별시 양천구 신정7동 1306-2,서울특별시 양천구청,,126.846494,2021-04-30
연의(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,37520,100000,02-2620-3899,서울특별시 양천구 신정이펜1로 12,서울특별시 양천구 신정3동 1320-9,서울특별시 양천구청,37.51169706,126.8342074,2021-04-30
하늘마루(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1500,100000,02-2620-3899,,서울특별시 양천구 신정3동 1316-2,서울특별시 양천구청,37.512098,126.830732,2021-04-30
숲속(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1500,100000,02-2620-3899,,서울특별시 양천구 신정3동 1322-10,서울특별시 양천구청,37.511838,126.828157,2021-04-30
신오(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,932.4,100000,02-2620-3899,서울특별시 양천구 남부순환로33길 38,서울특별시 양천구 신월5동 73-2,서울특별시 양천구청,37.538325,126.83146,2021-04-30
당뒤(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1068.8,100000,02-2620-3899,서울특별시 양천구 화곡로5길 23,서울특별시 양천구 신월5동 13-1,서울특별시 양천구청,37.541555,126.8287468,2021-04-30
방아다리(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,927.3,100000,02-2620-3899,,서울특별시 양천구 신월5동 56-1,서울특별시 양천구청,37.538647,126.810787,2021-04-30
송죽(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,444.9,100000,02-2620-3899,,서울특별시 양천구 신월5동 65,서울특별시 양천구청,37.539424,126.816316,2021-04-30
강신(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1500,100000,02-2620-3899,,서울특별시 양천구 신월6동 1012-2,서울특별시 양천구청,37.515532,126.820869,2021-04-30
강월(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2755.6,100000,02-2620-3899,서울특별시 양천구 남부순환로82길 29,서울특별시 양천구 신월6동 1004,서울특별시 양천구청,37.515459,126.836454,2021-04-30
아동(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1500.2,100000,02-2620-3899,서울특별시 양천구 지양로10길 5,서울특별시 양천구 신월7동 922-1,서울특별시 양천구청,37.523066,126.8335207,2021-04-30
금실(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3378.8,100000,02-2620-3899,서울특별시 양천구 지양로 21,서울특별시 양천구 신월7동 985,서울특별시 양천구청,37.518452,126.8371884,2021-04-30
해태(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1046.8,100000,02-2620-3899,서울특별시 양천구 은행정로6길 23,서울특별시 양천구 신정1동 1017-5,서울특별시 양천구청,37.5217908,126.8621681,2021-04-30
양명(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,667.4,100000,02-2620-3899,서울특별시 양천구 중앙로36길 6,서울특별시 양천구 신정1동 1050-3,서울특별시 양천구청,37.51930101,126.8543952,2021-04-30
꽃사과(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1738.6,100000,02-2620-3899,,서울특별시 양천구 신정1동 313-2,서울특별시 양천구청,37.520116,126.862436,2021-04-30
개나리(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3500,100000,02-2620-3899,,서울특별시 양천구 신정1동 312-2,서울특별시 양천구청,37.517709,126.845118,2021-04-30
꿈나무(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3148.2,100000,02-2620-3899,,서울특별시 양천구 신정1동 311-1,서울특별시 양천구청,37.517687,126.840856,2021-04-30
단지(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3562.4,100000,02-2620-3899,서울특별시 양천구 신정동 중앙로36길 1,서울특별시 양천구 신정1동 1047-1,서울특별시 양천구청,,126.840697,2021-04-30
신세계(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1674,100000,02-2620-3899,,서울특별시 양천구 신정2동 119-3,서울특별시 양천구청,37.521721,126.858348,2021-04-30
신정(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,487,100000,02-2620-3899,,서울특별시 양천구 신정2동 128-198,서울특별시 양천구청,37.520466,126.857237,2021-04-30
꽃사슴(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1009.1,100000,02-2620-3899,서울특별시 양천구 중앙로29길 108-15,서울특별시 양천구 신정3동 1195,서울특별시 양천구청,37.521627,126.8485322,2021-04-30
신기(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1534,100000,02-2620-3899,,서울특별시 양천구 신정3동 1260,서울특별시 양천구청,,126.836745,2021-04-30
푸른(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2574.9,100000,02-2620-3899,,서울특별시 양천구 신정3동 1283-1,서울특별시 양천구청,37.511632,126.819892,2021-04-30
신이(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1510.3,100000,02-2620-3899,,서울특별시 양천구 신정3동 1284-1,서울특별시 양천구청,37.512552,126.819988,2021-04-30
학마을(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1500,100000,02-2620-3899,,서울특별시 양천구 신정3동 1293-4,서울특별시 양천구청,37.508945,126.826114,2021-04-30
넓은들(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3288,100000,02-2620-3899,서울특별시 양천구 남부순환로88길 19,서울특별시 양천구 신정3동 767,서울특별시 양천구청,37.51141193,126.8394555,2021-04-30
은행정(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1062.2,100000,02-2620-3899,서울특별시 양천구 은행정로7길 42,서울특별시 양천구 신정4동 975-30,서울특별시 양천구청,37.52200204,126.8548382,2021-04-30
새뚝(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,961.3,100000,02-2620-3899,,서울특별시 양천구 신정4동 955-1,서울특별시 양천구청,37.524106,126.840197,2021-04-30
안산(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,992.1,100000,02-2620-3899,,서울특별시 양천구 신정4동 949-4,서울특별시 양천구청,37.524608,126.838636,2021-04-30
목마(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,12816.8,100000,02-2620-3899,서울특별시 양천구 목동동로 441,서울특별시 양천구 목5동 910,서울특별시 양천구청,37.53798893,126.8852791,2021-04-30
파리(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,29619.3,100000,02-2620-3899,서울특별시 양천구 목동동로 363,서울특별시 양천구 목5동 906,서울특별시 양천구청,37.534468,126.8771419,2021-04-30
오목(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,21470.4,100000,02-2620-3899,서울특별시 양천구 목동서로 159-2,서울특별시 양천구 목1동 921,서울특별시 양천구청,37.52758824,126.8736401,2021-04-30
양천(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,33797.9,100000,02-2620-3899,서울특별시 양천구 목동동로 111,서울특별시 양천구 신정6동 320,서울특별시 양천구청,,126.850666,2021-04-30
신트리(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,16409.3,100000,02-2620-3899,서울특별시 양천구 목동동로 3,서울특별시 양천구 신정1동 310-7,서울특별시 양천구청,37.5140857,126.8560556,2021-04-30
신월(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,33058,100000,02-2620-3899,서울특별시 양천구 신월로 99-1,서울특별시 양천구 신월7동 987-2,서울특별시 양천구청,37.51754319,126.8332925,2021-04-30
용왕산(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,213552,100000,02-2620-3899,,서울특별시 양천구 목2동 산7-1 외 41,서울특별시 양천구청,37.542226,126.875306,2021-04-30
계남(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,440173,100000,02-2620-3899,,서울특별시 양천구 신정3동 44-2 외 65,서울특별시 양천구청,37.510238,126.853289,2021-04-30
독서(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,19380.8,100000,02-2620-3899,서울특별시 양천구 지양로 53-1,서울특별시 양천구 신월7동 987,서울특별시 양천구청,37.5204481,126.8345672,2021-04-30
오솔길(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,18047.2,100000,02-2620-3899,서울특별시 양천구 남부순환로72길 16,서울특별시 양천구 신월7동 977,서울특별시 양천구청,37.52021411,126.8360571,2021-04-30
한울(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,15465.4,100000,02-2620-3899,서울특별시 양천구 지양로7길 27-5,서울특별시 양천구 신월7동 956,서울특별시 양천구청,37.519853,126.8322801,2021-04-30
양지(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,9013.4,100000,02-2620-3899,서울특별시 양천구 지양로11길 16-16,서울특별시 양천구 신월7동 936,서울특별시 양천구청,37.521818,126.8307653,2021-04-30
곰달래(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,12234,100000,02-2620-3899,서울특별시 양천구 지양로16길 17-20,서울특별시 양천구 신월7동 904-1,서울특별시 양천구청,37.524756,126.8318267,2021-04-30
갈산(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,138596,100000,02-2620-3899,,서울특별시 양천구 신정7동 산73-4 외 40,서울특별시 양천구청,37.507211,126.866621,2021-04-30
목동(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,13366,100000,02-2620-3899,,서울특별시 양천구 목2동 517 외 5,서울특별시 양천구청,37.546556,,2021-04-30
넘은들(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,16159.6,100000,02-2620-3899,,서울특별시 양천구 신정3동 1286,서울특별시 양천구청,,126.836053,2021-04-30
달마을(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,35214,100000,02-2620-3899,서울특별시 양천구 목동중앙본로 73,서울특별시 양천구 목2동 946-1,서울특별시 양천구청,37.542803,126.8690876,2021-04-30
무지개(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2375.1,100000,02-2620-3899,,서울특별시 양천구 목1동 925-1,서울특별시 양천구청,37.528806,126.864834,2021-04-30
무궁화(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,984.6,100000,02-2620-3899,서울특별시 양천구 목동중앙남로 97,서울특별시 양천구 목3동 712-1,서울특별시 양천구청,37.541859,126.8642599,2021-04-30
등촌(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,986.1,100000,02-2620-3899,서울특별시 양천구 목동중앙북로7가길 37,서울특별시 양천구 목3동 611-1,서울특별시 양천구청,37.549337,126.8653863,2021-04-30
백석(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,708.4,100000,02-2620-3899,서울특별시 양천구 목동중앙북로8길 76,서울특별시 양천구 목3동 646-23,서울특별시 양천구청,37.545321,126.8649445,2021-04-30
모세미(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,988.9,100000,02-2620-3899,,서울특별시 양천구 목4동 772-1,서울특별시 양천구청,37.535244,126.851113,2021-04-30
마장(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,785.4,100000,02-2620-3899,,서울특별시 양천구 목4동 791-22,서울특별시 양천구청,37.533521,126.847149,2021-04-30
정목(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,987.3,100000,02-2620-3899,서울특별시 양천구 목동중앙남로4길 20,서울특별시 양천구 목4동 767-1,서울특별시 양천구청,37.536871,126.8683382,2021-04-30
나말(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1002.2,100000,02-2620-3899,서울특별시 양천구 목동중앙남로3가길 68,서울특별시 양천구 목4동 724-1,서울특별시 양천구청,37.538716,126.8644821,2021-04-30
영도(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2985.4,100000,02-2620-3899,서울특별시 양천구 목동중앙로 70,서울특별시 양천구 목5동 903-1,서울특별시 양천구청,37.53594995,126.8719426,2021-04-30
진달래(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,6517,100000,02-2620-3899,,서울특별시 양천구 목5동 904-1,서울특별시 양천구청,37.531937,126.852612,2021-04-30
은하수(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3815.8,100000,02-2620-3899,,서울특별시 양천구 목5동 913-1,서울특별시 양천구청,37.533395,126.861041,2021-04-30
장미(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3963.8,100000,02-2620-3899,,서울특별시 양천구 목5동 912-1,서울특별시 양천구청,37.534434,126.865213,2021-04-30
햇님(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,2299.5,100000,02-2620-3899,,서울특별시 양천구 목5동 901-2,서울특별시 양천구청,37.539931,126.861855,2021-04-30
별님(어린이공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,4211.4,100000,02-2620-3899,,서울특별시 양천구 목5동 902-2,서울특별시 양천구청,37.537762,126.857711,2021-04-30
온수도시(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,1003.471,100000,02-2620-3899,서울특별시 양천구 월정로 217-1,서울특별시 양천구 신월동 85-4,서울특별시 양천구청,37.537712,126.833448,2021-04-30
당골소공원(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3001,100000,02-2620-3899,,서울특별시 양천구 신월2동 1063-2,서울특별시 양천구청,,,2021-04-30
신정4소공원(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,3353,100000,02-2620-3899,,서울특별시 양천구 신정3동 1324-1,서울특별시 양천구청,,,2021-04-30
오금소공원(근린공원),공원 전체,서울특별시,양천구,금연공원,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,,서울특별시 양천구 신정7동 171-61,서울특별시 양천구청,,,2021-04-30
월촌중학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동서로 31,,서울특별시 양천구청,37.53706563,126.882725,2021-04-30
봉영여중학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동동로2길 68,,서울특별시 양천구청,37.50921453,126.8601996,2021-04-30
양정중학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 안양천로 1039,,서울특별시 양천구청,37.53539226,126.8877343,2021-04-30
영도중학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동중앙남로 27,,서울특별시 양천구청,37.53631593,126.8657711,2021-04-30
진명여자고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동로 170,,서울특별시 양천구청,37.524048,126.8658553,2021-04-30
강서고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동중앙남로 27,,서울특별시 양천구청,37.53631593,126.8657711,2021-04-30
양정고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 안양천로1039,,서울특별시 양천구청,37.53539226,126.8877343,2021-04-30
한가람고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 목동서로 15,,서울특별시 양천구청,37.5374633,126.8840071,2021-04-30
광영고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 남부순환로 30길 17,,서울특별시 양천구청,37.53719702,126.8232754,2021-04-30
광영여자고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 남부순환로 30길 17,,서울특별시 양천구청,37.53719702,126.8232754,2021-04-30
금융고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 가로공원로 61길 19,,서울특별시 양천구청,37.53761496,126.8256188,2021-04-30
금옥여자고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 신정로 213,,서울특별시 양천구청,37.51096379,126.8439724,2021-04-30
백암고등학교,학교출입문으로부터 50미터 이내,서울특별시,양천구,교육환경절대보호구역,서울특별시 양천구 간접흡연 방지 조례 제5조,,100000,02-2620-3899,서울특별시 양천구 신정로 13길 16,,서울특별시 양천구청,37.51219626,126.844377,2021-04-30
