금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
열매,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목2동 142-15,서울특별시 중랑구 면목2동 142-15,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
한신,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목2동 178-19,서울특별시 중랑구 면목2동 178-19,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
까치,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목3.8동 570,서울특별시 중랑구 면목3.8동 570,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
소파,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목3.8동 42-1,서울특별시 중랑구 면목3.8동 42-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
이화,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목3.8동 30-38,서울특별시 중랑구 면목3.8동 30-38,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
샘터,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목4동 656,서울특별시 중랑구 면목4동 656,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
동산,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목4동 1466,서울특별시 중랑구 면목4동 1466,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
송계,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목5동 173-1,서울특별시 중랑구 면목5동 173-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
사랑,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목5동 153-6,서울특별시 중랑구 면목5동 153-6,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
새싹,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목5동 164-2,서울특별시 중랑구 면목5동 164-2,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
오거리,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 면목7동 351,서울특별시 중랑구 면목7동 351,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
신현(신내7),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 상봉1동 484-1,서울특별시 중랑구 상봉1동 484-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
봉황,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 상봉2동 114-1,서울특별시 중랑구 상봉2동 114-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
상봉,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 상봉2동 122-31,서울특별시 중랑구 상봉2동 122-31,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
상리,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 상봉2동 136-35,서울특별시 중랑구 상봉2동 136-35,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
중화리,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화1동 280-16,서울특별시 중랑구 중화1동 280-16,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
본동,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화1동 131-20,서울특별시 중랑구 중화1동 131-20,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
초롱,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화2동 323-14,서울특별시 중랑구 중화2동 323-14,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
세화,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화2동 328-14,서울특별시 중랑구 중화2동 328-14,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
봉화,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화2동 302-57,서울특별시 중랑구 중화2동 302-57,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
배꽃,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 중화2동 332-48,서울특별시 중랑구 중화2동 332-48,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
먹골,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 묵1동 177-5,서울특별시 중랑구 묵1동 177-5,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
원묵(신내2),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 묵1동 13-1,서울특별시 중랑구 묵1동 13-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
서당(신내3),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 묵1동 20-1,서울특별시 중랑구 묵1동 20-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
소망,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 묵2동 240-100,서울특별시 중랑구 묵2동 240-100,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
갓바위,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우본동 155-2,서울특별시 중랑구 망우본동 155-2,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
방죽,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우본동 344-11,서울특별시 중랑구 망우본동 344-11,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
등나무,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우본동 492-6,서울특별시 중랑구 망우본동 492-6,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
꽃동산,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우3동 441-1,서울특별시 중랑구 망우3동 441-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
달동산,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우3동 520-6,서울특별시 중랑구 망우3동 520-6,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
샛별,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우3동 416-1,서울특별시 중랑구 망우3동 416-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
해님,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 망우3동 474-11,서울특별시 중랑구 망우3동 474-11,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
안골,공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 신내1동 474-33,서울특별시 중랑구 신내1동 474-33,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
은하수(신내4),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 신내2동 650-1,서울특별시 중랑구 신내2동 650-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
한아름(신내5),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 신내2동 656-1,서울특별시 중랑구 신내2동 656-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
꽃피울(신내6),공원 전역,서울특별시,중랑구,공원,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,100,100000,02-2094-0864,서울특별시 중랑구 신내2동 660-1,서울특별시 중랑구 신내2동 660-1,서울특별시 중랑구청,37.573875,127.090643,2021-05-18
극동늘푸른아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,"서울특별시 중랑구 동일로 941 (묵동, 극동늘푸른아파트)",서울특별시 중랑구 묵2동,서울특별시 중랑구청,37.61486208,127.0762031,2021-05-18
묵동자이신도브레뉴아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 묵1동,서울특별시 중랑구청,37.61331915,127.0805454,2021-05-18
묵동삼거리먹골역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 묵2동,서울특별시 중랑구청,37.61019724,127.0753736,2021-05-18
묵동삼거리먹골역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 묵1동,서울특별시 중랑구청,37.61331915,127.0805454,2021-05-18
중랑경찰서,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 묵2동,서울특별시 중랑구청,37.61019724,127.0753736,2021-05-18
한국전력동부지점중랑경찰서,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 묵1동,서울특별시 중랑구청,37.61331915,127.0805454,2021-05-18
지하철7호선중화역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 중화2동,서울특별시 중랑구청,37.59878275,127.075594,2021-05-18
지하철7호선중화역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 중화1동,서울특별시 중랑구청,37.60176907,127.0830316,2021-05-18
국민은행중화동지점,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 중화2동,서울특별시 중랑구청,37.59878275,127.075594,2021-05-18
중화동한신아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 중화1동,서울특별시 중랑구청,37.59701311,127.0820707,2021-05-18
KT중랑지점사거리,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
KT중랑지점사거리,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 상봉2동,서울특별시 중랑구청,37.59412924,127.0843255,2021-05-18
면목2동주민센터,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
중목초등학교,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 동일로 665 (면목동),서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.59008735,127.0793732,2021-05-18
면목2동,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 동일로109길 35 (면목동),서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.59144962,127.078206,2021-05-18
면목2동,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 동일로101길 20-15 (면목동),서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58977313,127.0790295,2021-05-18
"면목5동주민센터,중랑구치매지원센터",버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목5동,서울특별시 중랑구청,37.58398883,127.0803735,2021-05-18
장안시장.중랑구치매지원센터,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목5동,서울특별시 중랑구청,37.58398883,127.0803735,2021-05-18
면목신우아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목5동,서울특별시 중랑구청,37.58048446,127.079307,2021-05-18
면목신우아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 목5동,서울특별시 중랑구청,37.60055344,127.0889581,2021-05-18
면목119안전센터,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목4동,서울특별시 중랑구청,37.57282099,127.0798767,2021-05-18
경남아너스빌아파트앞,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목4동,서울특별시 중랑구청,37.57687141,127.0804836,2021-05-18
늘푸른동아아파트,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,"서울특별시 중랑구 동일로 476 (면목동, 늘푸른동아아파트)",서울특별시 중랑구 면목4동,서울특별시 중랑구청,37.57374508,127.080475,2021-05-18
중랑역동부시장1,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 중화2동,서울특별시 중랑구청,37.59878275,127.075594,2021-05-18
한샘교회,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 망우로 253 (상봉동),서울특별시 중랑구 상봉2동,서울특별시 중랑구청,37.59564134,127.08082,2021-05-18
국민은행망우동지점,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
지하철7호선상봉역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 상봉2동,서울특별시 중랑구청,37.59412924,127.0843255,2021-05-18
국민은행망우동지점,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
지하철7호선상봉역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 상봉1동,서울특별시 중랑구청,37.60008932,127.0883635,2021-05-18
망우역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 망우로55길 11-10 (상봉동),서울특별시 중랑구 상봉1동,서울특별시 중랑구청,37.59928762,127.0927566,2021-05-18
망우역,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
망우지구대,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
하나은행망우동지점,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
금란교회앞,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60072184,127.1027271,2021-05-18
금란교회앞,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60072184,127.1027271,2021-05-18
망우동고개,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 망우본동,서울특별시 중랑구청,37.60190992,127.1037434,2021-05-18
서울우유앞,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 상봉2동,서울특별시 중랑구청,37.59412924,127.0843255,2021-05-18
서울우유앞,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
중랑초등학교,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 봉우재로6길 26 (면목동),서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58966282,127.0755035,2021-05-18
중랑초등학교,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,서울특별시 중랑구 봉우재로6길 26 (면목동),서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58966282,127.0755035,2021-05-18
KT중랑지사,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
KT중랑지점,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
KT중랑지점사거리,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 면목2동,서울특별시 중랑구청,37.58956349,127.0788557,2021-05-18
금성시장,버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,중랑구,버스정류소,서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호,10,100000,02-2094-0864,,서울특별시 중랑구 상봉2동,서울특별시 중랑구청,37.59412924,127.0843255,2021-05-18
