금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
상암디지털우체국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 상암산로1길 75,,서울특별시 마포구청,37.58057,126.883259,2019-06-30
서부지방법원우체국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로 174,,서울특별시 마포구청,37.549651,126.955764,2019-06-30
아현동우체국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 신촌로 266,,서울특별시 마포구청,37.557079,126.95514,2019-06-30
공덕2동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로14길 14-1,,서울특별시 마포구청,37.548312,126.956145,2019-06-30
도화동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 삼개로 24,,서울특별시 마포구청,37.538061,126.947281,2019-06-30
용강동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 토정로 277,,서울특별시 마포구청,37.542191,126.940648,2019-06-30
대흥동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 백범로17길 3,,서울특별시 마포구청,37.547435,126.943675,2019-06-30
노고산동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 신촌로20길 9,,서울특별시 마포구청,37.554812,126.938331,2019-06-30
신수동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 신수로 46,,서울특별시 마포구청,37.545749,126.934498,2019-06-30
동교동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 신촌로4길 3,,서울특별시 마포구청,37.55769,126.92876,2019-06-30
성산유원우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로26길 17,,서울특별시 마포구청,37.567405,126.911166,2019-06-30
상암동우편취급국,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로 352,,서울특별시 마포구청,37.576933,126.893174,2019-06-30
마포경찰서,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로 183,,서울특별시 마포구청,37.550825,126.954016,2019-06-30
공덕지구대,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 만리재로 14,,서울특별시 마포구청,37.543994,126.952833,2019-06-30
도화치안센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 도화길 40,,서울특별시 마포구청,37.541285,126.950211,2019-06-30
용강지구대,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 토정로31길 35,,서울특별시 마포구청,37.542565,126.943087,2019-06-30
서강지구대(치안센터),시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 독막로22길 8,,서울특별시 마포구청,37.547351,126.929315,2019-06-30
홍익지구대,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 양화로11길 63,,서울특별시 마포구청,37.551874,126.913463,2019-06-30
월드컵지구대,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로30길 24,,서울특별시 마포구청,37.568728,126.909087,2019-06-30
망원파출소,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 망원로2길 63,,서울특별시 마포구청,37.554343,126.902732,2019-06-30
망원2치안센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵로31길 18,,서울특별시 마포구청,37.561624,126.903757,2019-06-30
합정치안센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 양화진길 32,,서울특별시 마포구청,37.547393,126.91217,2019-06-30
상암파출소,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 매봉산로 76,,서울특별시 마포구청,37.578282,126.893845,2019-06-30
서부지방검찰청,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로 174,,서울특별시 마포구청,37.549651,126.955764,2019-06-30
서부지방법원,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로 174,,서울특별시 마포구청,37.549651,126.955764,2019-06-30
마포세무서,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 숭문길 13,,서울특별시 마포구청,37.547647,126.945132,2019-06-30
공덕동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 만리재옛길 84,,서울특별시 마포구청,37.550175,126.960035,2019-06-30
아현동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로7길 18,,서울특별시 마포구청,37.547105,126.952155,2019-06-30
도화동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 도화2길 77,,서울특별시 마포구청,37.537609,126.950218,2019-06-30
용강동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 토정로31길 31,,서울특별시 마포구청,37.542328,126.94283,2019-06-30
대흥동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 신촌로26길 10,,서울특별시 마포구청,37.555848,126.942368,2019-06-30
염리동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 숭문길 14,,서울특별시 마포구청,37.547075,126.945649,2019-06-30
신수동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 독막로 192,,서울특별시 마포구청,37.54716,126.935101,2019-06-30
서강동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 독막로 165,,서울특별시 마포구청,37.547737,126.932059,2019-06-30
서교동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 동교로15길 7,,서울특별시 마포구청,37.55511,126.914593,2019-06-30
합정동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 합정동 473-1,,서울특별시 마포구청,37.551609,126.912131,2019-06-30
망원1동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 포은로6길 10,,서울특별시 마포구청,37.555622,126.90561,2019-06-30
망원2동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 방울내로7길 11,,서울특별시 마포구청,37.560313,126.902316,2019-06-30
연남동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 성미산로29길 17-9,,서울특별시 마포구청,37.564504,126.922018,2019-06-30
성산1동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 성산로4길 15,,서울특별시 마포구청,37.563365,126.907897,2019-06-30
성산2동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로30길 22,,서울특별시 마포구청,37.56861,126.908975,2019-06-30
상암동주민센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 매봉산로2길 16,,서울특별시 마포구청,37.578334,126.89467,2019-06-30
한국전력서부지사,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 토정로37길 38,,서울특별시 마포구청,37.542056,126.946636,2019-06-30
서울시서부도로사업소,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 가양대로 203,,서울특별시 마포구청,37.585991,126.884809,2019-06-30
서부면허시험장,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵로42길 13,,서울특별시 마포구청,37.578754,126.880807,2019-06-30
상암지역난방공사,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 하늘공원로 84,,서울특별시 마포구청,37.57233,126.881888,2019-06-30
한국철도공사 수색차량기지,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 상암동 1049,,서울특별시 마포구청,37.582989,126.890379,2019-06-30
난지 물재생센터 유입펌프장,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 증산로 12,,서울특별시 마포구청,37.56084,126.893152,2019-06-30
마포아트센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 대흥로20길 28,,서울특별시 마포구청,37.549795,126.945599,2019-06-30
도시철도공사,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵로 202,,서울특별시 마포구청,37.565288,126.90247,2019-06-30
한국전기안전공사,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 백범로 73,,서울특별시 마포구청,37.548963,126.940224,2019-06-30
서부수도사업소,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 환일길 13,,서울특별시 마포구청,37.557043,126.9602,2019-06-30
마포구청,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵로 212,,서울특별시 마포구청,37.566379,126.901616,2019-06-30
교통안전공단 성산검사소,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵로 220,,서울특별시 마포구청,37.567362,126.900673,2019-06-30
고용노동부서울서부지청,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 마포대로 63-8,,서울특별시 마포구청,37.542255,126.947821,2019-06-30
마포평생학습관,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 홍익로2길 16,,서울특별시 마포구청,37.554324,126.924202,2019-06-30
아현치안센터,시설전체,서울특별시,마포구,청사,국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 환일길 3,,서울특별시 마포구청,37.557458,126.960318,2019-06-30
서울공덕초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 만리재옛길 13(공덕동,공덕초등학교)",,서울특별시 마포구청,37.545804,126.954822,2019-06-30
서울마포초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 도화2길 64(도화동,서울마포초등학교)",,서울특별시 마포구청,37.538544,126.949989,2019-06-30
서울상암초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로 353(상암동,상암초등학교)",,서울특별시 마포구청,37.576382,126.89205,2019-06-30
서울상지초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵로42길 30(상암동,상지초등학교)",,서울특별시 마포구청,37.579836,126.881844,2019-06-30
서울성산초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 양화로3길 94(합정동, 서울성산초등학교)",,서울특별시 마포구청,37.553257,126.910987,2019-06-30
서울용강초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로17길 9(대흥동,용강초등학교)",,서울특별시 마포구청,37.549106,126.944047,2019-06-30
서울창천초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로1길 56(노고산동,창천초등 중학교)",,서울특별시 마포구청,37.554875,126.93936,2019-06-30
서울하늘초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로 502-14(상암동),,서울특별시 마포구청,37.585809,126.88086,2019-06-30
서울한서초등학교병설유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 대흥로24바길 27(염리동, 한서초등학교)",,서울특별시 마포구청,37.553644,126.949778,2019-06-30
꿈터유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 새터산2길 34(성산동),,서울특별시 마포구청,37.565349,126.909045,2019-06-30
나사렛유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 매봉산로 24, 나사렛유치원",,서울특별시 마포구청,37.574571,126.890141,2019-06-30
대진유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 성미산로11길 36(성산동),,서울특별시 마포구청,37.5622,126.916414,2019-06-30
돌샘유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로37길 12(신공덕동,신공덕삼성아파트)",,서울특별시 마포구청,37.542667,126.955658,2019-06-30
마포대진유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 성미산로 110(연남동,마포대진유치원)",,서울특별시 마포구청,37.561839,126.919317,2019-06-30
배영유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 잔다리로6길 11(서교동,서교동비젼센터)",,서울특별시 마포구청,37.552591,126.919926,2019-06-30
삼성그린유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 도화길 28(도화동,삼성아파트)",,서울특별시 마포구청,37.539604,126.949624,2019-06-30
삼성아이유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 큰우물로 53(염리동,마포 네이버타운)",,서울특별시 마포구청,37.54229,126.94463,2019-06-30
새싹유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로5길 53(서교동,새싹유치원)",,서울특별시 마포구청,37.556088,126.91605,2019-06-30
새현대유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 새창로 52(도화동,도화동현대아파트)",,서울특별시 마포구청,37.539902,126.955741,2019-06-30
서울연희유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 염리동, 23-78",,서울특별시 마포구청,37.553395,126.948084,2019-06-30
서울유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로 233(성산동,성산시영아파트(성산동))",,서울특별시 마포구청,37.569673,126.903118,2019-06-30
서일유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 새터산16길 14(성산동),,서울특별시 마포구청,37.567449,126.908188,2019-06-30
성결유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 독막로28길 19(신수동,신수동교회)",,서울특별시 마포구청,37.546351,126.93733,2019-06-30
월드유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵로42길 38(상암동,상암유치원)",,서울특별시 마포구청,37.580406,126.881144,2019-06-30
정님유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로25길 99-12(염리동,정님유치원)",,서울특별시 마포구청,37.550148,126.947801,2019-06-30
태영유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 독막로 266(대흥동,대흥동태영아파트)",,서울특별시 마포구청,37.543865,126.94239,2019-06-30
홍익대학교사범대학부속유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 성미산로 125(연남동),,서울특별시 마포구청,37.563075,126.920499,2019-06-30
홍익유치원,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 방울내로 47(망원동,홍익유치원)",,서울특별시 마포구청,37.559227,126.900827,2019-06-30
서울공덕초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 만리재옛길 13, 공덕초등학교 (공덕동,공덕초등학교)",,서울특별시 마포구청,37.545804,126.954822,2019-06-30
서울동교초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵로25길 86(망원동,동교초등학교)",,서울특별시 마포구청,37.55862,126.902397,2019-06-30
서울마포초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 도화2길 64(도화동,서울마포초등학교)",,서울특별시 마포구청,37.538544,126.949989,2019-06-30
서울망원초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 방울내로5길 28(망원동,망원초등학교)",,서울특별시 마포구청,37.560893,126.900768,2019-06-30
서울상암초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로 353(상암동,상암초등학교)",,서울특별시 마포구청,37.576382,126.89205,2019-06-30
서울상지초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵로42길 30(상암동,상지초등학교)",,서울특별시 마포구청,37.579836,126.881844,2019-06-30
서울서강초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 독막로 113(상수동,서강초등학교)",,서울특별시 마포구청,37.548699,126.926897,2019-06-30
서울서교초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 와우산로23길 20-27(서교동,서교초등학교)",,서울특별시 마포구청,37.554884,126.924375,2019-06-30
서울성산초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 양화로3길 94(합정동,서울성산초등학교)",,서울특별시 마포구청,37.553257,126.910987,2019-06-30
서울성서초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 성미산로7길 24(성산동,성서초등학교)",,서울특별시 마포구청,37.5606,126.910925,2019-06-30
서울성원초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵로36길 34(성산동,성원초등학교)",,서울특별시 마포구청,37.566979,126.905082,2019-06-30
서울소의초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 마포대로24길 42(아현동,소의초등학교)",,서울특별시 마포구청,37.552785,126.960655,2019-06-30
서울신북초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로38길 26(중동,신북초등학교)",,서울특별시 마포구청,37.571109,126.905361,2019-06-30
서울신석초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 대흥로 33, 서울신석초등학교 (신수동,신석초등학교)",,서울특별시 마포구청,37.544535,126.937775,2019-06-30
서울아현초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 굴레방로 6(아현동,서울아현초등학교)",,서울특별시 마포구청,37.555587,126.956541,2019-06-30
서울염리초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 토정로37길 37(염리동,염리초등학교)",,서울특별시 마포구청,37.542762,126.945981,2019-06-30
서울용강초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로17길 9(대흥동,용강초등학교)",,서울특별시 마포구청,37.549106,126.944047,2019-06-30
서울중동초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 월드컵북로 152(성산동,중동초등학교)",,서울특별시 마포구청,37.56641,126.91178,2019-06-30
서울창천초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로1길 56(노고산동, 창천초등학교)",,서울특별시 마포구청,37.554875,126.93936,2019-06-30
서울하늘초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 월드컵북로 502-14서울하늘초등학교,,서울특별시 마포구청,37.585809,126.88086,2019-06-30
서울한서초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 대흥로24바길 27(염리동,한서초등학교)",,서울특별시 마포구청,37.553644,126.949778,2019-06-30
홍익대학교사범대학부속초등학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 성미산로 51(성산동),,서울특별시 마포구청,37.559503,126.913194,2019-06-30
경성중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 성미산로 111, 경성중학교 (연남동,경성중고등학교)",,서울특별시 마포구청,37.563514,126.919169,2019-06-30
광성중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 신수로8길 20(신수동,광성중고등학교)",,서울특별시 마포구청,37.5487,126.935973,2019-06-30
동도중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,서울특별시 마포구 백범로 139동도중학교,,서울특별시 마포구청,37.546698,126.94691,2019-06-30
상암중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 상암산로1길 26(상암동,상암중학교)",,서울특별시 마포구청,37.579061,126.88755,2019-06-30
서울여자중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 백범로25길 34(염리동,서울여자중고등학교)",,서울특별시 마포구청,37.547781,126.949068,2019-06-30
성사중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 모래내로9길 16, 성사중학교 (성산동)",,서울특별시 마포구청,37.568095,126.912684,2019-06-30
성산중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 성지1길 32-13(합정동,성산중학교)",,서울특별시 마포구청,37.547316,126.916562,2019-06-30
성서중학교,시설전체,서울특별시,마포구,"유치원, 학교",국민건강증진법제9조,,100000,02-3153-9054,"서울특별시 마포구 성산로4길 42(성산동,성서중학교)",,서울특별시 마포구청,37.562753,126.907962,2019-06-30
