금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
위너스 골프타운,제육시설면적 전체,서울특별시,강북구,골프연습장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 월계로7나길 4, 2층 201호 (미아동)",,서울특별시 강북구청,37.61295452,127.033714,2021-05-18
다온골프연습장,제육시설면적 전체,서울특별시,강북구,골프연습장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 삼양로 497 (수유동, 씨엘빌딩)",,서울특별시 강북구청,37.64752042,127.0143427,2021-05-18
럭키 골프 클럽,제육시설면적 전체,서울특별시,강북구,골프연습장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로 1013, 럭키레포츠타운 지층 (번동)",,서울특별시 강북구청,37.63832233,127.0286612,2021-05-18
강북구민운동장,제육시설면적 전체,서울특별시,강북구,공공체육시설,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 오현로31길 51 (번동),,서울특별시 강북구청,37.63044992,127.037793,2021-05-18
미아현대아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 도봉로68길 26,,서울특별시 강북구청,37.63098507,127.0261281,2021-05-18
꿈의숲롯데캐슬아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 오현로 56,,서울특별시 강북구청,37.61840978,127.0364074,2021-05-18
래미안미아1차아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 삼양로 256,,서울특별시 강북구청,37.62628498,127.0188996,2021-05-18
꿈의숲해링턴플레이스아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 오현로 45,,서울특별시 강북구청,37.61693444,127.0344894,2021-05-18
두원프라자아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 도봉로 157,,서울특별시 강북구청,37.62271188,127.0270175,2021-05-18
수유삼호아파트,"공동주택의 복도, 계단, 엘리베이터, 지하주차장",서울특별시,강북구,공동주택,국민건강증진법,1,50000,02-901-7683,서울특별시 강북구 도봉로 261,,서울특별시 강북구청,37.63169286,127.0234564,2021-05-18
강북문화예술회관 대공연장,공연장면적 전체,서울특별시,강북구,공연장,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼각산로 85,,서울특별시 강북구청,37.64099303,127.0138736,2021-05-18
꿈의숲 콘서트홀,공연장면적 전체,서울특별시,강북구,공연장,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 월계로 173, 3층",,서울특별시 강북구청,37.62025812,127.0443243,2021-05-18
리치다이아몬드호텔,관광숙박업면적 전체,서울특별시,강북구,관광숙박업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 500-18(수유동),,서울특별시 강북구청,37.64757586,127.0155884,2021-05-18
호텔빅토리아,관광숙박업면적 전체,서울특별시,강북구,관광숙박업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로 16(미아동),,서울특별시 강북구청,37.61088647,127.0309431,2021-05-18
영호스텔,관광숙박업면적 전체,서울특별시,강북구,관광숙박업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 4.19로 26(수유동),,서울특별시 강북구청,37.64771193,127.0113825,2021-05-18
쏠라리움씨티,관광숙박업면적 전체,서울특별시,강북구,관광숙박업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 덕릉로 111(번동),,서울특별시 강북구청,37.63518335,127.0260621,2021-05-18
수유시외버스터미널,교통관련시설면적 전체,서울특별시,강북구,교통관련시설,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 수유시외버스터미널,,서울특별시 강북구청,37.63923081,127.0164915,2021-05-18
수유역,교통관련시설면적 전체,서울특별시,강북구,교통관련시설,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 수유역,,서울특별시 강북구청,37.63923081,127.0164915,2021-05-18
미아역,교통관련시설면적 전체,서울특별시,강북구,교통관련시설,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 미아역,,서울특별시 강북구청,37.62803134,127.0252376,2021-05-18
미아사거리역,교통관련시설면적 전체,서울특별시,강북구,교통관련시설,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 미아사거리역,,서울특별시 강북구청,37.62803134,127.0252376,2021-05-18
오동,도시공원면적 전체,서울특별시,강북구,근린공원,강북구간접흡연피해방지조례,1025284.1,100000,02-901-7683,,서울특별시 강북구 번동 산20-1,서울특별시 강북구청,37.62923307,127.0333223,2021-05-18
북한산,도시공원면적 전체,서울특별시,강북구,근린공원,강북구간접흡연피해방지조례,123527.6,100000,02-901-7683,,서울특별시 강북구 미아동 산108-19,서울특별시 강북구청,37.62107157,127.0085404,2021-05-18
솔밭,도시공원면적 전체,서울특별시,강북구,근린공원,강북구간접흡연피해방지조례,34955,100000,02-901-7683,,서울특별시 강북구 우이동 산58-1,서울특별시 강북구청,37.65252879,127.0109447,2021-05-18
해성당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로28길 5 (미아동),,서울특별시 강북구청,37.62058431,127.0290729,2021-05-18
챔피언 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 월계로7나길 8 (미아동),,서울특별시 강북구청,37.61277239,127.0334785,2021-05-18
한성,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 23 (수유동,지층)",,서울특별시 강북구청,37.63773197,127.0226297,2021-05-18
현 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로139길 29, 3층 (수유동)",,서울특별시 강북구청,37.63894563,127.0255711,2021-05-18
백작당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 292 (수유동),,서울특별시 강북구청,37.62947719,127.0181267,2021-05-18
그린 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 264 (미아동,3층)",,서울특별시 강북구청,37.63205941,127.0242016,2021-05-18
K-1,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 197 (미아동,3층)",,서울특별시 강북구청,37.62627927,127.0258382,2021-05-18
화계당구장(7대),제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 덕릉로 18 (수유동,2층)",,서울특별시 강북구청,37.63385236,127.0154973,2021-05-18
베스트,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로49길 11 (미아동,4층)",,서울특별시 강북구청,37.6250082,127.0257642,2021-05-18
우정당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 125 (수유동,3층)",,서울특별시 강북구청,37.64639893,127.024692,2021-05-18
노블당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔샘로64길 39, 지층 (미아동)",,서울특별시 강북구청,37.61567826,127.0285363,2021-05-18
동양 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로109길 59 (번동,지층)",,서울특별시 강북구청,37.62729565,127.0410396,2021-05-18
스타 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 수유로 82, 3층 (수유동)",,서울특별시 강북구청,37.63611919,127.0226395,2021-05-18
스카이,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로33길 9 (미아동,2층)",,서울특별시 강북구청,37.62146302,127.027364,2021-05-18
허슬러당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 노해로27길 95 (수유동),,서울특별시 강북구청,37.64740903,127.0193642,2021-05-18
큐박스당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 노해로 38 (수유동),,서울특별시 강북구청,37.63892542,127.023124,2021-05-18
캐롬 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로109길 13 (번동,3층)",,서울특별시 강북구청,37.62832261,127.0432356,2021-05-18
케이피에스(K.P.S),제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 오패산로30길 2 (미아동),,서울특별시 강북구청,37.61322209,127.0344807,2021-05-18
그린당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 삼양로 504, 3층 (수유동)",,서울특별시 강북구청,37.64799165,127.0146651,2021-05-18
그린필드,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 386 (번동,3층)",,서울특별시 강북구청,37.64098503,127.0292271,2021-05-18
왕 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔샘로 219 (미아동),,서울특별시 강북구청,37.620161,127.017105,2021-05-18
킹 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로72길 7, 은진빌딩 2층 (미아동)",,서울특별시 강북구청,37.63207085,127.0244938,2021-05-18
월드 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 42, 3층 (수유동)",,서울특별시 강북구청,37.6391942,127.0229392,2021-05-18
와우 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로 1019 (번동,2층)",,서울특별시 강북구청,37.6388678,127.0281555,2021-05-18
큐당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔매로46길 14 (미아동),,서울특별시 강북구청,37.62546628,127.0255883,2021-05-18
썬당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼각산로 106 (수유동),,서울특별시 강북구청,37.64057758,127.0159186,2021-05-18
개그당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔샘로 254 (미아동,삼양아케이트빌딩 2층)",,서울특별시 강북구청,37.61932581,127.020744,2021-05-18
탑당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 298 (번동,지층)",,서울특별시 강북구청,37.63506405,127.0236163,2021-05-18
스카이클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로77길 9 (수유동),,서울특별시 강북구청,37.63349803,127.0227417,2021-05-18
팡팡당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 한천로 1056 (수유동),,서울특별시 강북구청,37.64125156,127.0254844,2021-05-18
신나라 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 덕릉로 136-1, 가동 2층 (번동)",,서울특별시 강북구청,37.63490945,127.0289095,2021-05-18
VIP당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 월계로7나길 4, 401호 (미아동)",,서울특별시 강북구청,37.61295452,127.033714,2021-05-18
사랑방당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 73, 2층 (수유동)",,서울특별시 강북구청,37.64217002,127.0221411,2021-05-18
다성 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 292 (수유동),,서울특별시 강북구청,37.62947719,127.0181267,2021-05-18
스마일당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로67길 29, 지층 (미아동)",,서울특별시 강북구청,37.63028103,127.0227045,2021-05-18
키스당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 덕릉로 64 (수유동),,서울특별시 강북구청,37.63427491,127.0208055,2021-05-18
Y.K당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 오현로31길 13, 2층 (번동)",,서울특별시 강북구청,37.6294134,127.0388599,2021-05-18
차 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로6길 8 (미아동),,서울특별시 강북구청,37.61253278,127.0306273,2021-05-18
우정당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 125, 3층 (수유동)",,서울특별시 강북구청,37.64639893,127.024692,2021-05-18
민 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 한천로 1050 (수유동),,서울특별시 강북구청,37.6409395,127.025885,2021-05-18
SBS 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로76길 66 (미아동),,서울특별시 강북구청,37.63401894,127.0268999,2021-05-18
코리아 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로67길 7 (미아동),,서울특별시 강북구청,37.6306686,127.0238097,2021-05-18
금메달,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 덕릉로 192 (번동),,서울특별시 강북구청,37.63576205,127.035096,2021-05-18
서현민의 당구하우스,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 541 (우이동),,서울특별시 강북구청,37.65113736,127.0126404,2021-05-18
로얄 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로 1088 (수유동,지하 1층)",,서울특별시 강북구청,37.64316667,127.0228079,2021-05-18
은진당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔매로 79 (미아동,2층)",,서울특별시 강북구청,37.62506817,127.0210281,2021-05-18
007 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로8길 29 (수유동,현대크리스탈 302,303호)",,서울특별시 강북구청,37.63852908,127.0242282,2021-05-18
삼각산 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 672 (우이동),,서울특별시 강북구청,37.66284633,127.0131882,2021-05-18
보스 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 오패산로 130 (미아동),,서울특별시 강북구청,37.61353566,127.0342615,2021-05-18
다마당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로8길 57, 3층 (미아동)",,서울특별시 강북구청,37.61155176,127.0329619,2021-05-18
D7 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로87길 46 (수유동),,서울특별시 강북구청,37.63923436,127.0234372,2021-05-18
하나당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로140길 38, 3층 (수유동)",,서울특별시 강북구청,37.64123792,127.0282,2021-05-18
썬 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔샘로 267 (미아동),,서울특별시 강북구청,37.61921309,127.0223168,2021-05-18
박s당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 수유로 13 (수유동),,서울특별시 강북구청,37.63226146,127.0181354,2021-05-18
우정당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔매로 103, 지층 (미아동)",,서울특별시 강북구청,37.62570274,127.0236707,2021-05-18
패밀리 당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼각산로 117 (수유동),,서울특별시 강북구청,37.64097611,127.0172504,2021-05-18
3049 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 178, 지하층 (미아동)",,서울특별시 강북구청,37.62472237,127.0271613,2021-05-18
구슬모아 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 45, 숭인시장 지하1층 7호 (미아동)",,서울특별시 강북구청,37.61314486,127.0294527,2021-05-18
볼클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 오현로32길 3, 지하층 1호 (번동)",,서울특별시 강북구청,37.62870838,127.039696,2021-05-18
수 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 삼양로123길 10, 동원빌딩 3층 (수유동)",,서울특별시 강북구청,37.6449514,127.0152944,2021-05-18
Q 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔샘로 231-0, 지층 (미아동)",,서울특별시 강북구청,37.62017173,127.0183962,2021-05-18
드림 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 솔매로45길 99, 지하층 (미아동)",,서울특별시 강북구청,37.63033366,127.0236215,2021-05-18
테마당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로98길 56, 4층 (번동)",,서울특별시 강북구청,37.64089644,127.0327068,2021-05-18
모아당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로 1040, 3층 (수유동)",,서울특별시 강북구청,37.64034241,127.026686,2021-05-18
당구충전소,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로106길 454 (수유동),,서울특별시 강북구청,37.63854676,127.0209195,2021-05-18
LK 빌리어드클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 188 (미아동),,서울특별시 강북구청,37.62065198,127.0208933,2021-05-18
S 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로132길 57 (번동, 열린침례교회)",,서울특별시 강북구청,37.64127009,127.0299259,2021-05-18
k-당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 삼양로 491 (미아동),,서울특별시 강북구청,37.64705364,127.0145528,2021-05-18
둘리당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로97길 1, 3층 (수유동)",,서울특별시 강북구청,37.64164095,127.0290033,2021-05-18
직방당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로67길 13 (미아동),,서울특별시 강북구청,37.63058517,127.0235276,2021-05-18
솔샘 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔샘로 237 (미아동),,서울특별시 강북구청,37.6200427,127.0191342,2021-05-18
미래당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 덕릉로 31, 한신탕 지하1층 (수유동)",,서울특별시 강북구청,37.63431528,127.0169868,2021-05-18
세종 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로 260, 4층 (미아동, 운산빌딩)",,서울특별시 강북구청,37.63170982,127.0244192,2021-05-18
두둥 캐롬클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 삼양로173길 55, 2층층 (우이동)",,서울특별시 강북구청,37.66204924,127.0094585,2021-05-18
로드캐롬클럽대대전용당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 노해로 70 (수유동, 우림빌딩)",,서울특별시 강북구청,37.64183198,127.0226667,2021-05-18
명인 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로87길 3 (수유동, 덕인빌딩)",,서울특별시 강북구청,37.63809538,127.0251743,2021-05-18
세븐당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔샘로 지하 330 (미아동),,서울특별시 강북구청,37.61698528,127.0285986,2021-05-18
국제당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 솔매로 74 (미아동),,서울특별시 강북구청,37.62474796,127.0204432,2021-05-18
킴스,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 오현로31길 172 (번동),,서울특별시 강북구청,37.63477821,127.0337831,2021-05-18
세종당구클럽&아카데미,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,서울특별시 강북구 도봉로 145 (미아동),,서울특별시 강북구청,37.621779,127.02762,2021-05-18
나이스 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로77길 33, 2층 (수유동)",,서울특별시 강북구청,37.6338738,127.0213319,2021-05-18
노리터,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 삼양로159길 2, 2층 (우이동)",,서울특별시 강북구청,37.65740509,127.0133055,2021-05-18
TOP 당구장,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 도봉로8길 12, 5층 (미아동)",,서울특별시 강북구청,37.61254486,127.0309997,2021-05-18
당구충전소,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 오패산로 396-1, 지층 (번동)",,서울특별시 강북구청,37.63665771,127.0278444,2021-05-18
프로 당구,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로 1172, 2층 (수유동)",,서울특별시 강북구청,37.6482509,127.0154974,2021-05-18
명성당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 수유로 53, 명성빌딩 지하1층 (수유동)",,서울특별시 강북구청,37.63571489,127.0195177,2021-05-18
웰빙당구클럽,제육시설면적 전체,서울특별시,강북구,당구장업,국민건강증진법,1,100000,02-901-7683,"서울특별시 강북구 한천로139나길 1, 태광빌딩,주차타워 4층 (수유동)",,서울특별시 강북구청,37.6390423,127.0252753,2021-05-18
