금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
집(ZIP)PC CLUB,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 증산로7길 16 (증산동,지1층)",서울특별시 은평구 증산동 188-11 지1층,서울특별시 은평구청,37.58439708,126.9075574,2021-03-01
하늘PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 855-20 (갈현동,회원빌딩4층)",서울특별시 은평구 갈현동 396-9 회원빌딩4층,서울특별시 은평구청,37.61965778,126.9198762,2021-03-01
씨엘 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로13길 6 (응암동,3층)",서울특별시 은평구 응암동 590-10 3층,서울특별시 은평구청,37.58978146,126.9164495,2021-03-01
SEVEN,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 247, 2층 (응암동)",서울특별시 은평구 응암동 124-17 2층,서울특별시 은평구청,37.59422371,126.9178546,2021-03-01
허브PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 822, 지층 (불광동)",서울특별시 은평구 불광동 302-16 지층,서울특별시 은평구청,37.61731852,126.923232,2021-03-01
테라PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로83길 6-5 (갈현동,지층)",서울특별시 은평구 갈현동 404-5 지층,서울특별시 은평구청,37.62123422,126.9189226,2021-03-01
피씨앤푸드 녹번점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 187-1 (녹번동, 이화빌딩)",서울특별시 은평구 녹번동 197,서울특별시 은평구청,37.60182315,126.9287185,2021-03-01
긱스타PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 39-1, 2층 (신사동)",서울특별시 은평구 신사동 9-16 2층,서울특별시 은평구청,37.60145951,126.9101144,2021-03-01
토마토PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 서오릉로 178 (갈현동,2층)",서울특별시 은평구 갈현동 489-23 2층,서울특별시 은평구청,37.61316572,126.9138779,2021-03-01
킹콩(응암점)PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 217, 지하호 (응암동)",서울특별시 은평구 응암동 577-7 지하,서울특별시 은평구청,37.59144434,126.9172231,2021-03-01
제노PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 증산로 361, 3층 (증산동)",서울특별시 은평구 증산동 159-1 3층,서울특별시 은평구청,37.58857315,126.912723,2021-03-01
맥스피드 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로 211, 지층 (갈현동)",서울특별시 은평구 갈현동 460-5 지층,서울특별시 은평구청,37.61742382,126.919145,2021-03-01
노는아이PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 308 (응암동,지층)",서울특별시 은평구 응암동 103-25 지층,서울특별시 은평구청,37.59869917,126.9213842,2021-03-01
킹콩PC방(역촌2호점),PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로1길 21, 2층 (역촌동)",서울특별시 은평구 역촌동 37-40 2층,서울특별시 은평구청,37.60240862,126.9184265,2021-03-01
알파PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 통일로 850 (불광동),서울특별시 은평구 불광동 310-11,서울특별시 은평구청,37.61932033,126.921445,2021-03-01
인터쿨,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로 112 (녹번동,2층,4층)","서울특별시 은평구 녹번동 144-1 2층,4층",서울특별시 은평구청,37.60650365,126.9233091,2021-03-01
타임PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 5 (신사동,2층)",서울특별시 은평구 신사동 19-153 2층,서울특별시 은평구청,37.59676592,126.909211,2021-03-01
아즈텍 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 697, 3층 (녹번동)",서울특별시 은평구 녹번동 117-112 3층,서울특별시 은평구청,37.60816118,126.9316463,2021-03-01
PC클럽,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 7 (역촌동,1층)",서울특별시 은평구 역촌동 51-22 1층,서울특별시 은평구청,37.60577106,126.9111248,2021-03-01
N톡PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 서오릉로 192, 지층 (갈현동)",서울특별시 은평구 갈현동 498-3 지층,서울특별시 은평구청,37.61376012,126.9123159,2021-03-01
더조은PC카페,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 188, 1,2층 (갈현동)","서울특별시 은평구 갈현동 497-6 1,2층",서울특별시 은평구청,37.61444172,126.9124337,2021-03-01
고릴라PC방(역촌역점),PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 서오릉로 77, 3층동 (역촌동)",서울특별시 은평구 역촌동 15-12 3층동,서울특별시 은평구청,37.60713603,126.9217707,2021-03-01
제노 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로 320 (불광동,2층)",서울특별시 은평구 불광동 105-82 2층,서울특별시 은평구청,37.62368882,126.9281669,2021-03-01
아이세븐 PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로 213 (갈현동,지층)",서울특별시 은평구 갈현동 456-28 지층,서울특별시 은평구청,37.61764364,126.9192385,2021-03-01
7PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 연서로21길 36 (갈현동),서울특별시 은평구 갈현동 495-5,서울특별시 은평구청,37.61585718,126.9140446,2021-03-01
샹떼PC방 응암점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 169, 3층 (응암동)",서울특별시 은평구 응암동 595-1 3층,서울특별시 은평구청,37.58721581,126.9162084,2021-03-01
하이파이브 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 불광로 121 (불광동),서울특별시 은평구 불광동 239-9,서울특별시 은평구청,37.61763904,126.9328861,2021-03-01
씨엘PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 827, 지하1층 (대조동)",서울특별시 은평구 대조동 186-25,서울특별시 은평구청,37.61711984,126.9223816,2021-03-01
큐브PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 72, 2층 (역촌동)",서울특별시 은평구 역촌동 19-53 2층,서울특별시 은평구청,37.60608564,126.918291,2021-03-01
고릴라 응암1호점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 136, 5층 (응암동)",서울특별시 은평구 응암동 98-65 5층,서울특별시 은평구청,37.60026321,126.9230389,2021-03-01
PC나라,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 159-2, 1층 (응암동)",서울특별시 은평구 응암동 594-32 1층,서울특별시 은평구청,37.5864683,126.9157713,2021-03-01
드레곤PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로 144, 지층 (녹번동)",서울특별시 은평구 녹번동 141-8,서울특별시 은평구청,37.60811039,126.9259999,2021-03-01
세븐PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 서오릉로 174, 1층 (갈현동)",서울특별시 은평구 갈현동 469-1 1층,서울특별시 은평구청,37.61301556,126.9143014,2021-03-01
대박PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로 204, 2층 (대조동)",서울특별시 은평구 대조동 199-18 2층,서울특별시 은평구청,37.61675549,126.9192991,2021-03-01
WIN PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 82, 1층 (역촌동)",서울특별시 은평구 역촌동 19-8 1층,서울특별시 은평구청,37.60672369,126.9191511,2021-03-01
킹PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로22길 16, 1층 (응암동, 응암주택)","서울특별시 은평구 응암동 397-28 응암주택, 1층",서울특별시 은평구청,37.59346852,126.9197271,2021-03-01
퀸PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로 247, 2층 (불광동)",서울특별시 은평구 불광동 310-211 2층,서울특별시 은평구청,37.61969094,126.922172,2021-03-01
바닐라PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로11길 4-4, 1층 (응암동)",서울특별시 은평구 응암동 599-33 1층,서울특별시 은평구청,37.58845156,126.9162672,2021-03-01
메트로PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진관2로 15-46, 6층 (진관동)",서울특별시 은평구 진관동 70,서울특별시 은평구청,37.63865156,126.9190815,2021-03-01
행운PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 통일로85길 8-1 (갈현동),서울특별시 은평구 갈현동 408-7,서울특별시 은평구청,37.62224261,126.9186768,2021-03-01
짱PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 통일로65길 10-1 (대조동),서울특별시 은평구 대조동 15-63,서울특별시 은평구청,37.60911583,126.9297398,2021-03-01
아이센스PC방 녹번점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로 148, 2층 (녹번동)",서울특별시 은평구 은평구,서울특별시 은평구청,37.60844389,126.9263669,2021-03-01
대박PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 갈현로 18 (신사동),서울특별시 은평구 신사동 8-15,서울특별시 은평구청,37.59935992,126.9103298,2021-03-01
짱PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 11, 1층 (역촌동)",서울특별시 은평구 역촌동 51-19 1층,서울특별시 은평구청,37.60571481,126.9115589,2021-03-01
바닐라PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 77, 1층 (역촌동, 우리빌딩)",서울특별시 은평구 역촌동 70-1 1층,서울특별시 은평구청,37.60472647,126.9103061,2021-03-01
데스티니PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 14, 지하1층 (신사동)",서울특별시 은평구 신사동 8-18 지하1층,서울특별시 은평구청,37.59910791,126.9104464,2021-03-01
하이파이브 PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 불광로 98, 2층 (불광동)",서울특별시 은평구 불광동 8-275 2층,서울특별시 은평구청,37.61553344,126.9330735,2021-03-01
역촌PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로1길 57-1, 1층 (역촌동)",서울특별시 은평구 역촌동 20-4 1층,서울특별시 은평구청,37.60568894,126.9180353,2021-03-01
BLISS PC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로11길 3, 2층 (응암동)",서울특별시 은평구 응암동 598-18 2층,서울특별시 은평구청,37.58825677,126.916272,2021-03-01
윤대표PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 41, 2층 (역촌동)",서울특별시 은평구 역촌동 45-59 2층,서울특별시 은평구청,37.60595006,126.914747,2021-03-01
샷피씨방(shot),PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 불광로 124, 지층 (불광동)",서울특별시 은평구 불광동 13-25 지층,서울특별시 은평구청,37.61788751,126.9333266,2021-03-01
Mega PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 6, 3층 (신사동)",서울특별시 은평구 신사동 29-122 신수빌딩 3층,서울특별시 은평구청,37.59660503,126.9097122,2021-03-01
드림PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로21길 13, 2층 (응암동)",서울특별시 은평구 응암동 579-42 2층,서울특별시 은평구청,37.59402001,126.916465,2021-03-01
탐스PC카페,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진흥로1길 34, 효성빌딩 3층 (역촌동)",서울특별시 은평구 역촌동 30-29 효성빌딩 3층,서울특별시 은평구청,37.60346898,126.9186764,2021-03-01
PC몬스터,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로29길 8-10, 지하층 (갈현동)",서울특별시 은평구 갈현동 398-3 지하층,서울특별시 은평구청,37.61911831,126.9198029,2021-03-01
미르PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 역말로 62, 1층 (역촌동)",서울특별시 은평구 역촌동 20-29 1층,서울특별시 은평구청,37.60585952,126.9171592,2021-03-01
라이또PC 구파발역점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 진관3로 22, 3층 (진관동)",서울특별시 은평구 진관동 69-1 3층,서울특별시 은평구청,37.63894399,126.9191768,2021-03-01
행복PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 60, 1층 (역촌동)",서울특별시 은평구 역촌동 79-4 1층,서울특별시 은평구청,37.60310665,126.9105151,2021-03-01
"너,짱PC방",PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 서오릉로 71, 2층 (역촌동)",서울특별시 은평구 역촌동 16-2 2층,서울특별시 은평구청,37.60700758,126.9219528,2021-03-01
피에스타 PC 응암역점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 56, 안건빌딩 4층 (신사동)",서울특별시 은평구 신사동 22-37 안건빌딩 4층,서울특별시 은평구청,37.59853444,126.9141002,2021-03-01
GPC방,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 은평로 205-5, 지하1층 (녹번동)",서울특별시 은평구 녹번동 73-12,서울특별시 은평구청,37.6015906,126.9311462,2021-03-01
바닐라PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 905, 1층 나호 (갈현동)",서울특별시 은평구 갈현동 392-5 1층 나호,서울특별시 은평구청,37.62377033,126.9196023,2021-03-01
토토PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 318, 1층 (갈현동)",서울특별시 은평구 갈현동 419-27,서울특별시 은평구청,37.62504665,126.9174841,2021-03-01
아이센스리그PC 응암본점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로22길 22-1, 합도빌딩 3층 (응암동)",서울특별시 은평구 응암동 402-5 합도빌딩,서울특별시 은평구청,37.5932429,126.9206411,2021-03-01
놀이터 PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 94, 1층 (역촌동)",서울특별시 은평구 역촌동 50-55 1층,서울특별시 은평구청,37.60631803,126.9107364,2021-03-01
샹떼PC방 역촌점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 82, 5층 (역촌동)",서울특별시 은평구 역촌동 55-35 5층,서울특별시 은평구청,37.60526645,126.9106856,2021-03-01
쿡몬스터PC카페,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 835, 우리은행연신내지점 지하층 (대조동)",서울특별시 은평구 대조동 185-11 우리은행연신내지점,서울특별시 은평구청,37.61790579,126.9217236,2021-03-01
따봉PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 가좌로 309, 1층 (신사동)",서울특별시 은평구 신사동 40-6,서울특별시 은평구청,37.59540232,126.9102177,2021-03-01
프랜즈PC클럽,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 갈현로 181-5, 202호 (갈현동)",서울특별시 은평구 갈현동 508-14 202호,서울특별시 은평구청,37.61422843,126.9116799,2021-03-01
대림PC,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 173, 2층 (응암동)",서울특별시 은평구 응암동 598-12,서울특별시 은평구청,37.58751139,126.9162856,2021-03-01
로얄PC게임장,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로 154, 2층 (응암동)",서울특별시 은평구 응암동 603-53,서울특별시 은평구청,37.5858218,126.9158432,2021-03-01
아이센스리그PC 응암오거리점,PC방,서울특별시,은평구,게임산업진흥에관한법률에따른 인터넷컴퓨터게임시설제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 응암로13길 14, 지하1층 (응암동, 디우아르떼 아파트)",서울특별시 은평구 응암동 590-23 디우아르떼 아파트 비01호,서울특별시 은평구청,37.5894477,126.9156441,2021-03-01
은평게임랜드,일반게임제공업,서울특별시,은평구,게임산업진흥에관한법률에따른 일반게임제공업소,국민건강증진법제9조,,100000,02-351-8243,서울특별시 은평구 연서로29길 5 (갈현동),서울특별시 은평구 갈현동 456-32,서울특별시 은평구청,37.61862085,126.9195051,2021-03-01
로열게임장,일반게임제공업,서울특별시,은평구,게임산업진흥에관한법률에따른 일반게임제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 수색로 264-1, 3층 (수색동)",서울특별시 은평구 수색동 368-5 3층,서울특별시 은평구청,37.58266871,126.8950565,2021-03-01
연신내로얄게임랜드,일반게임제공업,서울특별시,은평구,게임산업진흥에관한법률에따른 일반게임제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 연서로29길 8-8, 6층 (갈현동, 인락빌딩)",서울특별시 은평구 갈현동 398-4 6층,서울특별시 은평구청,37.61898788,126.9197132,2021-03-01
삼성게임랜드,일반게임제공업,서울특별시,은평구,게임산업진흥에관한법률에따른 일반게임제공업소,국민건강증진법제9조,,100000,02-351-8243,"서울특별시 은평구 통일로 720, 3층 (불광동)",서울특별시 은평구 불광동 281-172 3층,서울특별시 은평구청,37.61010021,126.9305715,2021-03-01
