금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
연화(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길1동 136,서울특별시 영등포구 신길동 136번지,서울특별시 영등포구청,37.509101,126.917101,2020-09-21
여의(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의도동 32-1,서울특별시 영등포구 여의도동 32-1번지,서울특별시 영등포구청,37.52255034,126.9311604,2020-09-21
버스정류소 19-529(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,영등포동.영등포푸르지오아파트,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도신로29길 28,서울특별시 영등포구 영등포동 647번지 영등포푸르지오,서울특별시 영등포구청,37.51175199,126.9023259,2020-09-21
버스정류소 19-528(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,당산중학교.소방회관,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 영중로 170,서울특별시 영등포구 영등포동8가 87-4번지,서울특별시 영등포구청,37.53158827,126.9063068,2020-09-21
버스정류소 19-527(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,정현부페,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 대림로 212,서울특별시 영등포구 대림동 688-2번지,서울특별시 영등포구청,37.49959622,126.8981463,2020-09-21
버스정류소 19-526(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,당중초등학교.노동부남부지청,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양산로 61,서울특별시 영등포구 양평동3가 8-2번지,서울특별시 영등포구청,37.52530289,126.8900751,2020-09-21
버스정류소 19-525(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,대신시장.기업은행,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도신로60길 2,서울특별시 영등포구 신길동 115-1번지,서울특별시 영등포구청,37.51177489,126.9168213,2020-09-21
버스정류소 19-524(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,강남성심병원.대림성모병원,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 시흥대로 671,서울특별시 영등포구 대림동 960-4번지,서울특별시 영등포구청,37.49163139,126.9081521,2020-09-21
버스정류소 19-523(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,선유도역.롯데홈쇼핑,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양평로21길 10,서울특별시 영등포구 양평동5가 21번지,서울특별시 영등포구청,37.53742339,126.892792,2020-09-21
버스정류소 19-522(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,삼성레미안4차아파트북문,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 당산로 214,서울특별시 영등포구 당산동5가 42번지 당산삼성래미안아파트,서울특별시 영등포구청,37.53293123,126.902834,2020-09-21
버스정류소 19-521(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,대림3동주민센터,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 대림로 198,서울특별시 영등포구 대림동 689-1번지,서울특별시 영등포구청,37.49850189,126.898626,2020-09-21
버스정류소 19-520(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,코스트코,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 선유로 165,서울특별시 영등포구 양평동3가 60번지,서울특별시 영등포구청,37.52859473,126.8915069,2020-09-21
버스정류소 19-519(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,골프장,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로47길 31-1,서울특별시 영등포구 신길동 462-10번지,서울특별시 영등포구청,37.50893081,126.920481,2020-09-21
버스정류소 19-518(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,경남아너스빌,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로 25,서울특별시 영등포구 신길동 4780번지 보라매경남아너스빌아파트,서울특별시 영등포구청,37.49471168,126.9089784,2020-09-21
버스정류소 19-517(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,당산초등학교,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양평로22길 11,서울특별시 영등포구 양평동5가 88-4번지,서울특별시 영등포구청,37.53883731,126.8944677,2020-09-21
버스정류소 19-516(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,당산역.삼성래미안APT,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도림로47길 1,서울특별시 영등포구 대림동 695번지 우성아파트,서울특별시 영등포구청,37.49561165,126.8999079,2020-09-21
버스정류소 19-515(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,우성2차아파트,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도림로47길 1,서울특별시 영등포구 대림동 695번지 우성아파트,서울특별시 영등포구청,37.49561165,126.8999079,2020-09-21
버스정류소 19-514(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,선유중학교.현대6차아파트,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 선유로 207,서울특별시 영등포구 양평동3가 101번지 현대6차아파트,서울특별시 영등포구청,37.53200884,126.8937952,2020-09-21
아이뜰 어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2019-4호,,100000,02-2670-4895,"서울특별시 영등포구 양평로17길 36 1동 110호(양평동4가, 성원아파트)",서울특별시 영등포구 양평동4가 12번지 101동 110호 성원아파트,서울특별시 영등포구청,37.53443559,126.8943704,2020-09-21
아이네오어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 당산동3가 당산로31길 32,서울특별시 영등포구 당산동3가 559번지 쌍용예가클래식,서울특별시 영등포구청,37.52769675,126.8932472,2020-09-21
아이꿈터어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,"서울특별시 영등포구 당산로41길 17 103동 105호(당산동4가, 현대)",서울특별시 영등포구 당산동4가 88번지 103동 105호 현대,서울특별시 영등포구청,37.54266064,126.9016006,2020-09-21
아이꿈어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,"서울특별시 영등포구 대방천로 180 206동 101호(신길동,신길우성2차아파트)",서울특별시 영등포구 신길동 4518번지 206동 101호 신길우성2차아파트,서울특별시 영등포구청,37.51447791,126.9243377,2020-09-21
아르미어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 당산로 214 삼성래미안4차아파트 419동 1층 (당산동5가),서울특별시 영등포구 당산동5가 42번지 당산삼성래미안아파트 419동 1층,서울특별시 영등포구청,37.53176177,126.9047467,2020-09-21
아너스빌어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로 25 경남아너스빌아파트 관리동 (신길동),서울특별시 영등포구 신길동 4780번지 보라매경남아너스빌아파트 관리동,서울특별시 영등포구청,37.49481094,126.9090384,2020-09-21
아기파랑새어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 선유서로21길 15 벽산상가 202동 203호,서울특별시 영등포구 양평동2가 23번지 벽산 202동 203호,서울특별시 영등포구청,37.52241408,126.8835279,2020-09-21
아가세상어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,"서울특별시 영등포구 도신로29길 28 214동 101호(영등포동, 영등포푸르지오2단지아파트)",서울특별시 영등포구 영등포동 647번지 214동 101호 영등포푸르지오,서울특별시 영등포구청,37.51175199,126.9023244,2020-09-21
아가방어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로 25 보라매경남아너스빌 108-103,서울특별시 영등포구 신길동 4780번지 보라매경남아너스빌아파트 108동 103호,서울특별시 영등포구청,37.49481094,126.9090384,2020-09-21
쌍용어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도영로7길 15 (도림동),서울특별시 영등포구 도림동 820번지 쌍용플래티넘시티아파트,서울특별시 영등포구청,37.50935748,126.8936237,2020-09-21
신풍어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 가마산로41길 10 1층 (대림동),서울특별시 영등포구 대림동 662-11번지 1층,서울특별시 영등포구청,37.5020723,126.8982806,2020-09-21
신일어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 영등포로84길 24-5 465-1 (신길동),서울특별시 영등포구 신길동 465-1번지 465동 1호,서울특별시 영등포구청,37.51116548,126.9214401,2020-09-21
신이화어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 문래동5가 선유로3길 23,서울특별시 영등포구 문래동5가 19-8번지,서울특별시 영등포구청,37.5160474,126.8853094,2020-09-21
신예랑어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도신로54길 12-4,서울특별시 영등포구 신길동 158-26번지,서울특별시 영등포구청,37.51054195,126.9147126,2020-09-21
신동화어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,"서울특별시 영등포구 도신로 31 302동 105호(대림동, 현대3차아파트)",서울특별시 영등포구 대림동 608-1번지 302동 105호 현대3차아파트,서울특별시 영등포구청,37.50572454,126.8948683,2020-09-21
신나는어린이집,건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길로 199 (신길동),서울특별시 영등포구 신길동 225-12번지,서울특별시 영등포구청,37.50994752,126.9102747,2020-09-21
여의도(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의도동 50-1(여의동로 257),서울특별시 영등포구 여의도동 50-1번지,서울특별시 영등포구청,37.52156727,126.9389854,2020-09-21
양평(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양평동4가 184,서울특별시 영등포구 양평동4가 184번지,서울특별시 영등포구청,37.53796873,126.8955233,2020-09-21
신라(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길동 170-7(영등포로 64길 8),서울특별시 영등포구 신길동 102-8번지 신길우성4차아파트,서울특별시 영등포구청,37.51414811,126.9164489,2020-09-21
신길에덴(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길4동 4916-15(신길로 38길 21),서울특별시 영등포구 신길동 4916-15번지,서울특별시 영등포구청,37.50560987,126.9134669,2020-09-21
성지(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 영등포동 647 대우드림타운,서울특별시 영등포구 영등포동 647번지 영등포푸르지오,서울특별시 영등포구청,37.51152228,126.9023655,2020-09-21
성요셉(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의도동 50(63로 45 시범아파트 단지내),서울특별시 영등포구 여의도동 50번지 단지시범아파트,서울특별시 영등포구청,37.51948054,126.9368439,2020-09-21
성심(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도림2동 246-11(도림로 339),서울특별시 영등포구 도림동 246-11번지,서울특별시 영등포구청,37.50744363,126.9005668,2020-09-21
성민(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길1동 147-72(도신로 56길 41-4),서울특별시 영등포구 신길동 147-72번지,서울특별시 영등포구청,37.507931,126.9155497,2020-09-21
성미(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길5동 253-242(신길로 93),서울특별시 영등포구 신길동 253-242번지,서울특별시 영등포구청,37.50164213,126.909256,2020-09-21
성모(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길7동 890,서울특별시 영등포구 신길동 890번지,서울특별시 영등포구청,37.505301,126.921001,2020-09-21
성락(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길3동 369,서울특별시 영등포구 신길동 369번지,서울특별시 영등포구청,37.504001,126.901101,2020-09-21
무지개영재(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양산로 17길 8,서울특별시 영등포구 당산동3가 475번지,서울특별시 영등포구청,37.52510478,126.8937427,2020-09-21
명신(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길3동 268-1(신길로 41라길 13-9),서울특별시 영등포구 신길동 268-1번지,서울특별시 영등포구청,37.50743494,126.9080118,2020-09-21
동천(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 신길4동 4903-20(신길로 40길 10),서울특별시 영등포구 신길동 4903-20번지,서울특별시 영등포구청,37.50680819,126.9122278,2020-09-21
돈보스꼬(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 도림2동 161(도영로 22길 22),서울특별시 영등포구 도림동 161번지,서울특별시 영등포구청,37.51007258,126.9010938,2020-09-21
대림(사립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 대림1동 909-57(디지털로 455-7),서울특별시 영등포구 대림동 909-57번지,서울특별시 영등포구청,37.49629227,126.906961,2020-09-21
윤중초병설(공립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의도동 38(여의나루로 2길 14),서울특별시 영등포구 여의도동 38번지,서울특별시 영등포구청,37.51964265,126.9225912,2020-09-21
영림초병설(공립),건물경계선으로부터 10m이내 보차도,서울특별시,영등포구,유치원 및 어린이집 전체,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 대림2동 993-16(시흥대로 173길 14),서울특별시 영등포구 대림동 993-16번지,서울특별시 영등포구청,37.48734538,126.9025161,2020-09-21
버스정류소 19-513(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,오거리,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로47길 24-2,서울특별시 영등포구 신길동 456-62번지,서울특별시 영등포구청,37.5088844,126.9215461,2020-09-21
버스정류소 19-512(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,돈보스꼬.홈플러스,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 여의대방로 65,서울특별시 영등포구 신길동 4491번지,서울특별시 영등포구청,37.49736053,126.9131524,2020-09-21
버스정류소 19-511(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,한신아파트.선유도공원,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 양평로24길 9,서울특별시 영등포구 양평동5가 76번지 한신아파트,서울특별시 영등포구청,37.54028033,126.8917458,2020-09-21
버스정류소 19-510(마을),버스승차대 좌우끝(또는 버스표지판)으로 부터 반경 10미터이내 보도,서울특별시,영등포구,효성아파트,서울특별시 영등포구 고시 제2014-18호,,100000,02-2670-4895,서울특별시 영등포구 당산로42길 7,서울특별시 영등포구 당산동5가 13번지 당산효성타운2차아파트,서울특별시 영등포구청,37.53066658,126.9003635,2020-09-21
버들길(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,184,100000,02-2670-4895,서울특별시 영등포구 신길6동 3203-2,서울특별시 영등포구 신길동 3203-2번지,서울특별시 영등포구청,37.502701,126.911401,2020-09-21
신육길(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,284,100000,02-2670-4895,서울특별시 영등포구 신길6동 3741-2,서울특별시 영등포구 신길동 3741-2번지,서울특별시 영등포구청,37.498901,126.908801,2020-09-21
안심터(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,125,100000,02-2670-4895,서울특별시 영등포구 도림동 136-47,서울특별시 영등포구 도림동 136-47번지,서울특별시 영등포구청,37.50940741,126.9040194,2020-09-21
달맞이(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,331,100000,02-2670-4895,서울특별시 영등포구 신길3동 296-65,서울특별시 영등포구 신길동 296-65번지,서울특별시 영등포구청,37.507801,126.904901,2020-09-21
신광(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,293,100000,02-2670-4895,서울특별시 영등포구 신길1동 159-2,서울특별시 영등포구 신길동 159-2번지,서울특별시 영등포구청,37.511601,126.914401,2020-09-21
너섬(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,471,100000,02-2670-4895,서울특별시 영등포구 여의도동 14-1,서울특별시 영등포구 여의도동 14-1번지,서울특별시 영등포구청,37.53044333,126.9197978,2020-09-21
나루(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,747,100000,02-2670-4895,서울특별시 영등포구 당산2동 121-101,서울특별시 영등포구 당산동 121-101번지,서울특별시 영등포구청,37.527701,126.908501,2020-09-21
선유봉(마을마당),마을마당 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,360,100000,02-2670-4895,서울특별시 영등포구 양평2동 4가 287-6,서울특별시 영등포구 양평동5가 4번지 가 287동 6호,서울특별시 영등포구청,37.537167,126.890227,2020-09-21
신풍역(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,805,100000,02-2670-4895,서울특별시 영등포구 신길6동 3599,서울특별시 영등포구 신길동 3599번지,서울특별시 영등포구청,37.500271,126.909402,2020-09-21
인스빌2(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,1007.8,100000,02-2670-4895,서울특별시 영등포구 문래동4가 68-1,서울특별시 영등포구 문래동4가 68-1번지,서울특별시 영등포구청,37.51362087,126.8905568,2020-09-21
인스빌1(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,1194.6,100000,02-2670-4895,서울특별시 영등포구 문래동4가 67-1,서울특별시 영등포구 문래동4가 67-1번지,서울특별시 영등포구청,37.51449433,126.8883106,2020-09-21
문래(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,1954.7,100000,02-2670-4895,서울특별시 영등포구 문래동6가 25-1,서울특별시 영등포구 문래동6가 25-1번지,서울특별시 영등포구청,37.51979263,126.8868759,2020-09-21
꿈에그린(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,1619.2,100000,02-2670-4895,서울특별시 영등포구 신길5동 4937-1,서울특별시 영등포구 신길동 4937-1번지,서울특별시 영등포구청,37.503101,126.908701,2020-09-21
영일(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,5413.3,100000,02-2670-4895,서울특별시 영등포구 영등포본동 647-3,서울특별시 영등포구 영등포동 647-3번지,서울특별시 영등포구청,37.510101,126.903901,2020-09-21
양평(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,2845,100000,02-2670-4895,서울특별시 영등포구 양평2동4가301-7,서울특별시 영등포구 양평동5가 4번지 가 301동 7호,서울특별시 영등포구청,37.536801,126.891301,2020-09-21
신일(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,173.6,100000,02-2670-4895,서울특별시 영등포구 신길1동 455-1,서울특별시 영등포구 신길동 455-1번지,서울특별시 영등포구청,37.508578,126.908884,2020-09-21
고추말(공원),공원 전역,서울특별시,영등포구,공원 전체,서울특별시 영등포구 고시 제2014-18호,3071,100000,02-2670-4895,서울특별시 영등포구 도림동 23-1,서울특별시 영등포구 도림동 23-1번지,서울특별시 영등포구청,37.51163343,126.9070774,2020-09-21
