금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
국립전통예술중학교,출입문으로부터 51m 이내,서울특별시,금천구,학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로38길 62 (시흥동),,서울특별시 금천구청,37.44637069,126.906467,2021-09-08
금천문화예술정보학교,출입문으로부터 50m 이내,서울특별시,금천구,학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 남부순환로126길 25 , 금천문화예술정보학교 (독산동)",,서울특별시 금천구청,37.479268,126.9072194,2021-09-08
시흥중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로38길 60 (시흥중학교),,서울특별시 금천구청,37.44629507,126.9050823,2021-09-08
동일중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 탑골로10길 45 (동일중학교),,서울특별시 금천구청,37.45193626,126.9158199,2021-09-08
문일중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로47길 45 (문일중.고등학교),,서울특별시 금천구청,37.44891526,126.8987207,2021-09-08
한울중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 남부순환로128길 42 (한울중학교),,서울특별시 금천구청,37.47819937,126.9070366,2021-09-08
문성중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 독산로102길 78 (문성중학교),,서울특별시 금천구청,37.4754183,126.9084938,2021-09-08
난곡중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 문성로 67 (난곡중학교),,서울특별시 금천구청,37.47804558,126.9107419,2021-09-08
안천중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 한내로 69-44 (안천중학교),,서울특별시 금천구청,37.45952426,126.8874105,2021-09-08
세일중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로147길 34 (매점),,서울특별시 금천구청,37.47459441,126.8953689,2021-09-08
가산중학교,출입문으로부터 50m 이내,서울특별시,금천구,중학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로115길 48,,서울특별시 금천구청,37.46877706,126.8944749,2021-09-08
서울가산초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 남부순환로 1304-11 , 서울가산초등학교 (독산동)",,서울특별시 금천구청,37.47816515,126.8963297,2021-09-08
서울금나래초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로79길 37 (시흥동),,서울특별시 금천구청,37.458229,126.896205,2021-09-08
서울금동초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 금하로30길 53 , 서울금동초등학교 (시흥동)",,서울특별시 금천구청,37.44773848,126.9163989,2021-09-08
서울금산초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로24길 57 (시흥동, 서울금산초등학교)",,서울특별시 금천구청,37.44144269,126.9080871,2021-09-08
서울금천초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 탑골로5길 60 (시흥동),,서울특별시 금천구청,37.45481033,126.9128749,2021-09-08
서울독산초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로104길 31 (독산동, 독산초등학교)",,서울특별시 금천구청,37.46565691,126.8997128,2021-09-08
서울두산초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 범안로11길 3 , 서울두산초등학교 (독산동)",,서울특별시 금천구청,37.46754839,126.890972,2021-09-08
서울문교초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 독산로54길 102 , 문교초등학교 (독산동)",,서울특별시 금천구청,37.466715,126.9088159,2021-09-08
서울문백초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로47길 43-1 (시흥동, 문백초등학교)",,서울특별시 금천구청,37.4470088,126.8986974,2021-09-08
서울문성초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로 460 , 서울문성초등학교 (독산동)",,서울특별시 금천구청,37.47491196,126.899464,2021-09-08
서울백산초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로38길 78 , 서울백산초등학교 (시흥동,당직실)",,서울특별시 금천구청,37.446786,126.905146,2021-09-08
서울시흥초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 독산로23길 26 , 서울시흥초등학교 (시흥동)",,서울특별시 금천구청,37.45534062,126.9046393,2021-09-08
서울신흥초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 독산로36 나 길 21 (시흥동),,서울특별시 금천구청,37.45934816,126.9093508,2021-09-08
서울안천초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 한내로 69-16 , 서울안천초등학교 (독산동)",,서울특별시 금천구청,37.45874564,126.888356,2021-09-08
서울영남초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 문성로 62-15 (독산동),,서울특별시 금천구청,37.47612262,126.9092099,2021-09-08
서울정심초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 독산로78다길 89 ,서울정심초등학교 (독산동)",,서울특별시 금천구청,37.47199405,126.9082144,2021-09-08
서울탑동초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 탑골로 47-3 , 서울탑동초등학교 (시흥동)",,서울특별시 금천구청,37.45251655,126.9153675,2021-09-08
동광초등학교,출입문으로부터 50m 이내,서울특별시,금천구,초등학교,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 탑골로10길 45 (시흥동),,서울특별시 금천구청,37.45193626,126.9158199,2021-09-08
서울금나래초등학교병설유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로79길 37 (시흥동),,서울특별시 금천구청,37.458229,126.896205,2021-09-08
서울독산초등학교병설유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로104길 31 , 서울독산초등학교병설유치원 (독산동)",,서울특별시 금천구청,37.46565691,126.8997128,2021-09-08
서울두산초등학교병설유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 범안로11길 3 (독산동),,서울특별시 금천구청,37.46754839,126.890972,2021-09-08
서울백산초등학교병설유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로38길 78 (시흥동,백산초등학교)",,서울특별시 금천구청,37.446786,126.905146,2021-09-08
서울탑동유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 탑골로 47-3 (시흥동),,서울특별시 금천구청,37.45251655,126.9153675,2021-09-08
동산유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로152길 35 , 동산유치원 (독산동)",,서울특별시 금천구청,37.47690005,126.900953,2021-09-08
동일유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 탑골로10길 45 (시흥동),,서울특별시 금천구청,37.45193626,126.9158199,2021-09-08
럭키유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 시흥대로47길 43 (시흥동,럭키아파트 10동 앞)",,서울특별시 금천구청,37.45065531,126.8989553,2021-09-08
백상유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 탑골로3길 50 (시흥동, 현대아파트)",,서울특별시 금천구청,37.45350393,126.9138166,2021-09-08
서울국악유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로38길 62 (시흥동),,서울특별시 금천구청,37.44637069,126.906409,2021-09-08
세나유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로72길 13 (시흥동),,서울특별시 금천구청,37.45717302,126.900233,2021-09-08
시내유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 가산로 99 , 단지내 시내유치원 (가산동, 두산위브아파트)",,서울특별시 금천구청,37.47615677,126.8912894,2021-09-08
양지유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 독산로108길 37 , 양지유치원 (독산동)",,서울특별시 금천구청,37.479638,126.905967,2021-09-08
예림유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 금하로 793 , (예림유치원 (시흥동, 벽산아파트)",,서울특별시 금천구청,37.4522125,126.9182454,2021-09-08
운현유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 금하로 816,,서울특별시 금천구청,37.44977863,126.9200208,2021-09-08
조형유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 독산로1길 3 , 조형유치원 (시흥동)",,서울특별시 금천구청,37.448853,126.903506,2021-09-08
참사랑유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 벚꽃로 73 (독산동,참사랑유치원)",,서울특별시 금천구청,37.4629086,126.8904233,2021-09-08
한신유치원,출입문으로부터 50m 이내,서울특별시,금천구,유치원,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 한내로 62 (독산동),,서울특별시 금천구청,37.45539073,126.8888778,2021-09-08
문일중학교 통학로,출입문으로부터 156m이내,서울특별시,금천구,통학로,금천구 간접흡연 피해방지 조례,,100000,02-2627-2618,서울특별시 금천구 시흥대로47길 45 (문일중.고등학교),,서울특별시 금천구청,37.44891526,126.8987207,2021-09-08
"금천고,국립전통예술중고,시흥중,벽산초",금천고등학교 정문부터 금천폭포공원 양방향 344m,서울특별시,금천구,통학로,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로 38길 26,,서울특별시 금천구청,37.44489502,126.9049018,2021-09-08
가산초등학교 통학로,가산초 정문~ 고원약국(285m) 보행로,서울특별시,금천구,통학로,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,"서울특별시 금천구 남부순환로 1304-11 , 서울가산초등학교 (독산동)",,서울특별시 금천구청,37.47816515,126.8963297,2021-09-08
별빛남문시장 통로,별빛남문시장 통로(총346m) 중앙통로 250m. 측면통로 96m,서울특별시,금천구,보행로,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로 144길,,서울특별시 금천구청,,126.900738,2021-09-08
한일유엔아이아파트,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 187 (한일유엔아이아파트 맞은편),,서울특별시 금천구청,37.48457682,126.8759513,2021-09-08
"디지털3단지,롯데정보통신",버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 187 (롯데정보통신 앞),,서울특별시 금천구청,37.48457682,126.8759513,2021-09-08
에이스하이엔드타워5차,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털1로 230,,서울특별시 금천구청,37.48571424,126.8796914,2021-09-08
디지털3단지영창실업,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털1로 205-29,,서울특별시 금천구청,37.482894,126.878668,2021-09-08
디지털3단지운동장,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 165,,서울특별시 금천구청,37.482444,126.877446,2021-09-08
가산디지털단지역,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털1로 171,,서울특별시 금천구청,37.480791,126.8806788,2021-09-08
가산디지털단지역,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털1로 168 (가산디지털단지역 6번출구 앞),,서울특별시 금천구청,37.47996643,126.8826362,2021-09-08
디지털3단지.월드벤처센터,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 123,,서울특별시 금천구청,37.47872673,126.8787102,2021-09-08
디지털3단지.(주)로옴코리아,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 128,,서울특별시 금천구청,37.47949955,126.879901,2021-09-08
디지털3단지사거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산디지털2로 98,,서울특별시 금천구청,37.47723398,126.8810578,2021-09-08
디지털3단지사거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 디지털로 121,,서울특별시 금천구청,37.47613991,126.8800987,2021-09-08
디지털3단지사거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 디지털로 130,,서울특별시 금천구청,37.475451,126.8818744,2021-09-08
금천패션아울렛사거리.마리오,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 디지털로 193,,서울특별시 금천구청,37.47923769,126.8881147,2021-09-08
금천패션아울렛사거리.W몰,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 디지털로 188,,서울특별시 금천구청,37.477324,126.8876762,2021-09-08
금천패션아울렛사거리.현대아울렛,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 디지털로10길 9,,서울특별시 금천구청,37.47761902,126.8890553,2021-09-08
디지털단지오거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 145,,서울특별시 금천구청,37.478012,126.8907133,2021-09-08
디지털단지오거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 146,,서울특별시 금천구청,37.478309,126.891025,2021-09-08
디지털단지오거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 남부순환로 1284,,서울특별시 금천구청,37.47823504,126.8932619,2021-09-08
가산초등학교,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 남부순환로 1304,,서울특별시 금천구청,37.478137,126.895708,2021-09-08
가산동주민센터,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 129,,서울특별시 금천구청,37.476852,126.891756,2021-09-08
가산동주민센터.금천글로벌센터,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 118-3,,서울특별시 금천구청,37.476474,126.892997,2021-09-08
가산정보도서관 가산동두산아파트,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 99 (하나공인중개사 앞),,서울특별시 금천구청,37.47615677,126.8912894,2021-09-08
구립가산도서관.두산위브아파트,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 88,,서울특별시 금천구청,37.47403596,126.894751,2021-09-08
독산사거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 61,,서울특별시 금천구청,37.4718013,126.896009,2021-09-08
독산사거리,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 가산로 58,,서울특별시 금천구청,37.4719572,126.8967498,2021-09-08
독산주공13단지,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 한내로 69-15 (독산주공아파트 1316동 앞),,서울특별시 금천구청,37.45738742,126.8865505,2021-09-08
독산1동한신코아,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 한내로 62 (한신코아 앞),,서울특별시 금천구청,37.45539073,126.8888778,2021-09-08
독산주공14단지,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 한내로 69-54 (신광교회 앞 안양천로변),,서울특별시 금천구청,37.4602258,126.8858148,2021-09-08
독산주공14단지,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,,서울특별시 금천구 독산동 1084-1,서울특별시 금천구청,37.464613,126.884359,2021-09-08
독산근린공원,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,,서울특별시 금천구 독산동 1086 (독산근린공원 앞),서울특별시 금천구청,37.463613,126.884134,2021-09-08
독산근린공원,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,,서울특별시 금천구 독산동 668-49 독산근린공원 맞은편,서울특별시 금천구청,37.461776,126.886701,2021-09-08
독산동우시장,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 범안로 1199,,서울특별시 금천구청,37.46665738,126.894957,2021-09-08
독산동우시장,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 범안로 1204,,서울특별시 금천구청,37.46630872,126.895438,2021-09-08
시흥사거리.시흥대교,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 금하로 613,,서울특별시 금천구청,37.454524,126.899423,2021-09-08
시흥사거리.금천파출소,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 시흥대로57길 45 (금천파출소 앞),,서울특별시 금천구청,37.45422118,126.8998181,2021-09-08
벽산아파트1단지호압사입구,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,,서울특별시 금천구 시흥동 1010-9,서울특별시 금천구청,37.471784,126.895858,2021-09-08
호압사입구,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,,서울특별시 금천구 시흥동 산100-43,서울특별시 금천구청,37.473932,126.894852,2021-09-08
벽산아파트5단지,버스정류소로부터 10m 이내,서울특별시,금천구,가로변 버스정류소,금천구 간접흡연 피해방지 조례,,100000,02-2627-2617,서울특별시 금천구 금하로 816 (벽산5단지 502동 앞 호암로변),,서울특별시 금천구청,37.44977863,126.9200208,2021-09-08
