금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
당고개어린이공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,860,100000,02-2148-3544,서울특별시 종로구 창신6가길 36,,서울특별시 종로구청,37.57543715,127.0128056,2021-07-12
동대문성곽공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,8944,100000,02-2148-3544,서울특별시 종로구 율곡로 283,,서울특별시 종로구청,37.57285709,127.0085126,2021-07-12
동묘공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,8450,100000,02-2148-3544,서울특별시 종로구 종로60길 25,,서울특별시 종로구청,37.57265765,127.0189858,2021-07-12
마로니에공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,5802,100000,02-2148-3544,서울특별시 종로구 동숭길 3,,서울특별시 종로구청,37.580506,127.003256,2021-07-12
명륜,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1149.5,100000,02-2148-3544,서울특별시 종로구 혜화로9길 24-9,,서울특별시 종로구청,37.588014,126.998265,2021-07-12
북악산공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,954553,100000,02-2148-3544,서울특별시 종로구 북악산로 267,,서울특별시 종로구청,37.60197588,126.9805492,2021-07-12
북한산공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1667848,100000,02-2148-3544,서울특별시 종로구 창의문로 42,,서울특별시 종로구청,37.59132439,126.9717837,2021-07-12
사직공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,168100,100000,02-2148-3544,서울특별시 종로구 사직로 89,,서울특별시 종로구청,37.57560285,126.967832,2021-07-12
삼청공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,372418,100000,02-2148-3544,서울특별시 종로구 북촌로 134-3,,서울특별시 종로구청,37.5879786,126.9840854,2021-07-12
서린공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1515,100000,02-2148-3544,서울특별시 종로구 청계천로 35,,서울특별시 종로구청,37.56933844,126.9813773,2021-07-12
수송공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,3521.9,100000,02-2148-3544,서울특별시 종로구 종로5길 76,,서울특별시 종로구청,37.57392263,126.9808916,2021-07-12
숭인공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,45615,100000,02-2148-3544,서울특별시 종로구 동망산길 150,,서울특별시 종로구청,37.57756126,127.0181626,2021-07-12
연지1,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,474.2,100000,02-2148-3544,서울특별시 종로구 대학로3길 9,,서울특별시 종로구청,37.57398543,127.0013448,2021-07-12
연지공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,2827.6,100000,02-2148-3544,서울특별시 종로구 율곡로 194,,서울특별시 종로구청,37.57531891,127.000794,2021-07-12
와룡공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,204369,100000,02-2148-3544,서울특별시 종로구 명륜10길 2-17,,서울특별시 종로구청,37.59150413,126.9927217,2021-07-12
월암공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,10662,100000,02-2148-3544,서울특별시 종로구 송월길 52,,서울특별시 종로구청,37.57022174,126.9662042,2021-07-12
인왕,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1745.8,100000,02-2148-3544,서울특별시 종로구 통일로18가길 50,,서울특별시 종로구청,37.57768639,126.9577964,2021-07-12
인왕산공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1111664.9,100000,02-2148-3544,서울특별시 종로구 통일로18가길 50,,서울특별시 종로구청,37.57768639,126.9577964,2021-07-12
지봉골공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,2961,100000,02-2148-3544,서울특별시 종로구 지봉로13길 14,,서울특별시 종로구청,37.57894723,127.0144681,2021-07-12
창신어린이공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,710,100000,02-2148-3544,서울특별시 종로구 지봉로13길 64-2,,서울특별시 종로구청,37.57781216,127.012892,2021-07-12
청진공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,3341,100000,02-2148-3544,서울특별시 종로구 종로3길 24-18,,서울특별시 종로구청,37.57146101,126.9802629,2021-07-12
탑골공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,19599.7,100000,02-2148-3544,서울특별시 종로구 종로 99,,서울특별시 종로구청,37.57061151,126.9880601,2021-07-12
평창소공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1117.6,100000,02-2148-3544,서울특별시 종로구 평창문화로 170,,서울특별시 종로구청,37.61078353,126.9781414,2021-07-12
후창소공원,공원면적 전체,서울특별시,종로구,도시공원,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,1920,100000,02-2148-3544,서울특별시 종로구 평창길 82,,서울특별시 종로구청,37.6098864,126.9643697,2021-07-12
우정총국,광장면적 전체,서울특별시,종로구,광장,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,640,100000,02-2148-3544,서울특별시 종로구 우정국로 59,,서울특별시 종로구청,37.57442745,126.9826167,2021-07-12
도렴녹지,녹지면적 전체,서울특별시,종로구,녹지,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,867,100000,02-2148-3544,서울특별시 종로구새문안로3길 30,,서울특별시 종로구청,37.57273544,126.9732804,2021-07-12
사직동 완충녹지,녹지면적 전체,서울특별시,종로구,녹지,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,3917.3,100000,02-2148-3544,서울특별시 종로구 사직로8길 4,,서울특별시 종로구청,37.5746552,126.968575,2021-07-12
쌈지공원,마을마당면적 전체,서울특별시,종로구,마을마당,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,919,100000,02-2148-3544,서울특별시 종로구 낙산5길 67,,서울특별시 종로구청,37.577505,127.0120316,2021-07-12
경복궁역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 사직로 130,,서울특별시 종로구청,37.57536635,126.9733202,2021-07-12
광화문역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 세종대로 지하 172,,서울특별시 종로구청,37.57162255,126.9767899,2021-07-12
독립문역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 통일로 252,,서울특별시 종로구청,37.57483205,126.9578343,2021-07-12
동대문역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 종로 302,,서울특별시 종로구청,37.5716351,127.0114013,2021-07-12
동묘앞역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 종로 359,,서울특별시 종로구청,37.573345,127.0167491,2021-07-12
서대문역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 통일로 지하 126,,서울특별시 종로구청,37.5658574,126.9666364,2021-07-12
신설동역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 보문로 3,,서울특별시 종로구청,37.57608795,127.0228628,2021-07-12
안국역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 율곡로 지하 62,,서울특별시 종로구청,37.57672001,126.9858221,2021-07-12
종각역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 종로 지하 55,,서울특별시 종로구청,37.57021449,126.983209,2021-07-12
종로3가역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 종로 지하 129,,서울특별시 종로구청,37.570491,126.992031,2021-07-12
종로5가역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 종로 지하 216,,서울특별시 종로구청,37.57090763,127.0019153,2021-07-12
창신역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 지봉로 104,,서울특별시 종로구청,37.57943003,127.0155595,2021-07-12
혜화역,지하철역 출입구로부터 10m 이내,서울특별시,종로구,지하철역,서울특별시 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 120,,서울특별시 종로구청,37.58187452,127.0022914,2021-07-12
상명대학교사범대학부속초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 홍지문2길 1 (홍지동),,서울특별시 종로구청,37.60044146,126.9567146,2021-07-12
서울교동초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 삼일대로 446 (경운동),,서울특별시 종로구청,37.57500477,126.9881499,2021-07-12
서울대학교사범대학부설초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 64 (이화동),,서울특별시 종로구청,37.5775997,127.0042973,2021-07-12
서울독립문초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 통일로12길 23 (무악동 ),,서울특별시 종로구청,37.57421652,126.9599719,2021-07-12
서울매동초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 사직로9길 19 (필운동 ),,서울특별시 종로구청,37.5774983,126.9669436,2021-07-12
서울명신초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 낙산길 250 (창신동 ),,서울특별시 종로구청,37.58145198,127.0146226,2021-07-12
서울세검정초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 세검정로9길 1 (신영동 ),,서울특별시 종로구청,37.60347028,126.9609709,2021-07-12
서울재동초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 북촌로4길 7 (가회동 ),,서울특별시 종로구청,37.58002838,126.9851785,2021-07-12
서울창신초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 지봉로 73 (창신동 ),,서울특별시 종로구청,37.57621184,127.0142955,2021-07-12
서울청운초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 자하문로 105 (청운동 ),,서울특별시 종로구청,37.5859214,126.969236,2021-07-12
서울혜화초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 혜화로 32 (혜화동 ),,서울특별시 종로구청,37.5886356,127.0002536,2021-07-12
서울효제초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 12 (효제동 ),,서울특별시 종로구청,37.57268796,127.0034911,2021-07-12
운현초등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 삼일대로 460 (운니동 ),,서울특별시 종로구청,37.57663053,126.9881575,2021-07-12
경신중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 혜화로 74 (혜화동 ),,서울특별시 종로구청,37.59220353,126.999529,2021-07-12
대신중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 사직로 9 (행촌동 ),,서울특별시 종로구청,37.57312494,126.9612539,2021-07-12
덕성여자중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 율곡로3길 49 (송현동 ),,서울특별시 종로구청,37.577766,126.981981,2021-07-12
동성중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 156 (혜화동 ),,서울특별시 종로구청,37.58497032,127.0030976,2021-07-12
배화여자중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 필운대로1길 34 (필운동 ),,서울특별시 종로구청,37.57954401,126.9672919,2021-07-12
상명대학교사범대학부속여자중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 홍지문2길 20 (홍지동),,서울특별시 종로구청,37.6041771,126.9551587,2021-07-12
서울대학교사범대학부설여자중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 64,,서울특별시 종로구청,37.5775997,127.0042973,2021-07-12
중앙중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 창덕궁길 164 (계동 ),,서울특별시 종로구청,37.58378759,126.9874738,2021-07-12
청운중학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 창의문로 51 (청운동 ),,서울특별시 종로구청,37.58917265,126.971002,2021-07-12
경기상업고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 자하문로 136 (청운동 ),,서울특별시 종로구청,37.58925889,126.9700589,2021-07-12
경복고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 자하문로28가길 9 (청운동 ),,서울특별시 종로구청,37.5859472,126.9715094,2021-07-12
경신고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 혜화로 74 (혜화동 ),,서울특별시 종로구청,37.592207,126.999529,2021-07-12
대동세무고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 계동길 84-10 (계동 ),,서울특별시 종로구청,37.58158201,126.9879496,2021-07-12
대신고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 사직로 9 (행촌동 ),,서울특별시 종로구청,37.57312494,126.9612539,2021-07-12
덕성여자고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 율곡로3길 50 (안국동 ),,서울특별시 종로구청,37.57776127,126.9835578,2021-07-12
동성고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 대학로 156 (혜화동 ),,서울특별시 종로구청,37.58497032,127.0030976,2021-07-12
배화여자고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 필운대로1길 34 (필운동 ),,서울특별시 종로구청,37.57954401,126.9672919,2021-07-12
상명대학교사범대학부속여자고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 홍지문2길 20 (홍지동),,서울특별시 종로구청,37.60410972,126.9551587,2021-07-12
서울경운학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 삼일대로 454 (경운동 ),,서울특별시 종로구청,37.57506236,126.987496,2021-07-12
서울과학고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 혜화로 63 (명륜1가 ),,서울특별시 종로구청,37.591537,126.9984375,2021-07-12
서울국제고등학교,학교출입문으로부터 직선거리 50m이내,서울특별시,종로구,학교절대정화구역,서울특별시 종로구 금연환경조성 및 간접흡연 피해방지 조례,,100000,02-2148-3544,서울특별시 종로구 성균관로13길 40 (명륜1가 ),,서울특별시 종로구청,37.59179259,126.995489,2021-07-12
