금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
청담고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 419,,서울특별시 강남구청,37.52800121,127.0437006,2021-08-10
현대고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 127,,서울특별시 강남구청,37.52548077,127.0223767,2021-08-10
휘문고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로 541,,서울특별시 강남구청,37.50528774,127.0619956,2021-08-10
단국공업고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로78길 22,,서울특별시 강남구청,37.49663609,127.0588507,2021-08-10
대진디자인고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로39길 93,,서울특별시 강남구청,37.4904401,127.0959782,2021-08-10
서울로봇고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로20길 63,,서울특별시 강남구청,37.4807426,127.0845783,2021-08-10
수도전기공업고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 410,,서울특별시 강남구청,37.48493808,127.0644798,2021-08-10
국악고등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로22길 65,,서울특별시 강남구청,37.4762299,127.0514757,2021-08-10
밀알학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 일원로 90,,서울특별시 강남구청,37.48578132,127.0820739,2021-08-10
서울정애학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로81길 16,,서울특별시 강남구청,37.5143628,127.054425,2021-08-10
서울개원초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 29,,서울특별시 강남구청,37.48161815,127.0587379,2021-08-10
서울개일초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 401,,서울특별시 강남구청,37.48621378,127.057776,2021-08-10
서울개포초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로3길 45,,서울특별시 강남구청,37.48680544,127.0699766,2021-08-10
서울구룡초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 263,,서울특별시 강남구청,37.48119613,127.051773,2021-08-10
서울율현초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 밤고개로21길 15,,서울특별시 강남구청,37.47455888,127.1082669,2021-08-10
서울자곡초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로 150,,서울특별시 강남구청,37.47219144,127.0996009,2021-08-10
서울논현초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로120길 33,,서울특별시 강남구청,37.50849066,127.0262217,2021-08-10
서울대곡초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 3022,,서울특별시 강남구청,37.49471191,127.0650265,2021-08-10
서울대모초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로20길 27,,서울특별시 강남구청,37.48059953,127.0859937,2021-08-10
서울대왕초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 헌릉로618길 8,,서울특별시 강남구청,37.46462136,127.1055895,2021-08-10
서울대진초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로109길 74,,서울특별시 강남구청,37.4970272,127.0780785,2021-08-10
서울대청초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 양재대로55길 28,,서울특별시 강남구청,37.4931172,127.0877676,2021-08-10
서울대치초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 양재천로 363,,서울특별시 강남구청,37.49127879,127.0621966,2021-08-10
서울대현초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로98길 16,,서울특별시 강남구청,37.50372276,127.063564,2021-08-10
서울도곡초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로64길 33,,서울특별시 강남구청,37.4995106,127.0544636,2021-08-10
서울도성초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로 313,,서울특별시 강남구청,37.50146282,127.0488738,2021-08-10
서울봉은초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 학동로 610,,서울특별시 강남구청,37.52008278,127.0609811,2021-08-10
서울삼릉초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 봉은사로63길 22,,서울특별시 강남구청,37.51325956,127.0469142,2021-08-10
서울세명초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로 55,,서울특별시 강남구청,37.46885737,127.0910762,2021-08-10
서울수서초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로51길 46,,서울특별시 강남구청,37.49115058,127.1015493,2021-08-10
서울신구초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로18길 28,,서울특별시 강남구청,37.5233603,127.0239915,2021-08-10
서울압구정초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로39길 29,,서울특별시 강남구청,37.53173902,127.0308413,2021-08-10
서울양전초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로 513,,서울특별시 강남구청,37.49028366,127.0694778,2021-08-10
서울언북초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로135길 42,,서울특별시 강남구청,37.52012607,127.0447141,2021-08-10
서울언주초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로363길 19,,서울특별시 강남구청,37.48632308,127.0367809,2021-08-10
서울역삼초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로66길 21,,서울특별시 강남구청,37.49316115,127.032603,2021-08-10
서울영희초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 일원로 21,,서울특별시 강남구청,37.49230166,127.0811312,2021-08-10
서울왕북초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로31길 74,,서울특별시 강남구청,37.4863299,127.0860392,2021-08-10
서울일원초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로4길 20,,서울특별시 강남구청,37.48978925,127.0763251,2021-08-10
서울청담초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로71길 9,,서울특별시 강남구청,37.52828178,127.0451534,2021-08-10
서울포이초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 개포로22길 87,,서울특별시 강남구청,37.47591562,127.0525106,2021-08-10
서울학동초등학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로115길 42,,서울특별시 강남구청,37.51226034,127.0395969,2021-08-10
개원중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 101,,서울특별시 강남구청,37.49164119,127.071402,2021-08-10
개포중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 9,,서울특별시 강남구청,37.48078775,127.0616271,2021-08-10
구룡중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 103,,서울특별시 강남구청,37.4861533,127.0561228,2021-08-10
단국대학교사범대학부속중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로78길 22,,서울특별시 강남구청,37.49663609,127.0588507,2021-08-10
대명중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 역삼로87길 26,,서울특별시 강남구청,37.5063402,127.0609831,2021-08-10
대왕중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로20길 7,,서울특별시 강남구청,37.483438,127.0873271,2021-08-10
대청중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 양재천로 321,,서울특별시 강남구청,37.4904302,127.0583895,2021-08-10
대치중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로378길 39,,서울특별시 강남구청,37.4845654,127.0470673,2021-08-10
도곡중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로57길 31,,서울특별시 강남구청,37.4923472,127.0452176,2021-08-10
봉은중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로128길 59,,서울특별시 강남구청,37.5189411,127.0623915,2021-08-10
수서중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 광평로59길 57,,서울특별시 강남구청,37.49120395,127.1023885,2021-08-10
숙명여자중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 남부순환로 2807,,서울특별시 강남구청,37.49147446,127.0526124,2021-08-10
세곡중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 자곡로 81,,서울특별시 강남구청,37.47198145,127.0918849,2021-08-10
신구중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로36길 17,,서울특별시 강남구청,37.52744283,127.0316722,2021-08-10
신사중학교,출입문으로부터 직선거리 50m까지,서울특별시,강남구,학교정화구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 123,,서울특별시 강남구청,37.52469892,127.0211909,2021-08-10
일원은행나무공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 개포로110길 15,,서울특별시 강남구청,37.49324368,127.0791149,2021-08-10
일원목련공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1614,100000,02-3423-7115,서울특별시 강남구 양재대로47길 22,,서울특별시 강남구청,37.49160996,127.0858306,2021-08-10
일원까치공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1476,100000,02-3423-7115,서울특별시 강남구 양재대로55길 14,,서울특별시 강남구청,37.4918223,127.0880201,2021-08-10
궁마을공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,306,100000,02-3423-7115,서울특별시 강남구 광평로42길 18,,서울특별시 강남구청,37.48492479,127.0992354,2021-08-10
예지공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1536,100000,02-3423-7115,서울특별시 강남구 개포로 605,,서울특별시 강남구청,37.491935,127.0734546,2021-08-10
한마음공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,2488,100000,02-3423-7115,서울특별시 강남구 개포로109길 69,,서울특별시 강남구청,37.49629104,127.0761282,2021-08-10
대모산도시자연공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,2277252,100000,02-3423-7115,서울특별시 강남구 광평로10길 30-71,,서울특별시 강남구청,37.47751114,127.0750193,2021-08-10
일원장미공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로10길 50,,서울특별시 강남구청,37.48106281,127.0832536,2021-08-10
일원개나리공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,4454,100000,02-3423-7115,서울특별시 강남구 광평로10길 6,,서울특별시 강남구청,37.48262791,127.0765213,2021-08-10
일원느티나무공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1826,100000,02-3423-7115,서울특별시 강남구 광평로1길 7,,서울특별시 강남구청,37.48311003,127.0777613,2021-08-10
일원소나무공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1501,100000,02-3423-7115,서울특별시 강남구 일원로14길 25,,서울특별시 강남구청,37.48479809,127.0811005,2021-08-10
일원상록수공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로10길 15,,서울특별시 강남구청,37.48289938,127.0834456,2021-08-10
일원비둘기공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1501,100000,02-3423-7115,서울특별시 강남구 광평로 126,,서울특별시 강남구청,37.4833385,127.0864656,2021-08-10
일원진달래공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로19길 15,,서울특별시 강남구청,37.48553072,127.0847963,2021-08-10
일원새싹공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로31길 27,,서울특별시 강남구청,37.4848802,127.0897795,2021-08-10
수서까치공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로47길 17,,서울특별시 강남구청,37.48790982,127.0981867,2021-08-10
수서은행나무공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1500,100000,02-3423-7115,서울특별시 강남구 광평로51길 49,,서울특별시 강남구청,37.49213604,127.0997527,2021-08-10
수서목련공원,시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1419,100000,02-3423-7115,서울특별시 강남구 광평로51길 22,,서울특별시 강남구청,37.49021867,127.1039565,2021-08-10
